id,name,text,trans
3,,ナル・グランデ空域の、とある島。\n凛とした女性が、\n部屋の扉を何度もノックしている。,在纳尔·格兰德的某座岛上，\n一位英气的女性无数次地\n敲打着一扇房门。
4,？？？,──カイン！　起きてカイン！\n今日が出発の日だって、\nあれほど言ったじゃないか！,——该隐！该起床了该隐！\n今天是出发的日子，\n之前已经提醒你无数遍了！
5,？？？,カイン、入るよ？\nホントもう、２、３発殴ってでも、\nいい加減、君を起こさないと……,该隐，我进来了哦？\n真是的，就算要揍你两三拳，\n现在也必须把你叫醒呢。
8,,その部屋の寝台の上に\n人の姿は無く、\n無人の部屋はひどくガランとしていた。,房里的床上并没有人影，\n无人的房间显得非常空荡。
9,？？？,……まさか。,难道……
13,？？？,すぐに出ます！\n準備を！,马上就出发！\n快去做好准备！
18,,一方、ラインハルザのアジトでは、\n姬塔達とカインが\n姿をくらましていた。,另一方面，姬塔等人和该隐\n在莱茵哈萨的据点中躲了起来。
19,盗賊１,──キング！\nあいつらどこにも居ねぇ！\nもうアジトを出たみてぇだ！,老大！\n到处都没有他们的影子！\n怕不是已经从据点逃出去了！
20,,ラインハルザは村人を人質にすべく\n動き始めるが、その行動は全て\nカインが先読みしていた。さらに──,莱茵哈萨开始准备捉拿村民作为人质，\n但他们的行动\n全在该隐的预料之中。接着——
21,カイン/该隐,アイツらはただのならず者じゃない。\n自分でも言っていたように、\nこの島を統治しているつもりなんだ。,他们不仅仅是普通的暴徒，\n正如他们自己所言，\n他们正统治着这座岛。
22,カイン/该隐,だから、王を志すラインハルザが、\n闇雲に民を傷つけるとは考えにくい。,所以很难想象志在称王的莱茵哈萨\n会随便地伤害自己的国民。
23,カイン/该隐,俺はもう、\n誰かの犠牲の上に生きるのなんて、\nごめんなんだよ。,把自己的生存\n建立在他人的牺牲之上，\n这种事我可不能接受。
24,カイン/该隐,さ！　兵は神速を尊ぶ、ってな！\nちんたらしてたら、\n全部手遅れになっちまう。,好了！有言道，兵贵神速！\n再慢悠悠地磨蹭下去，\n什么都赶不上了。
25,,最後にカインは、とある作戦を\n姬塔達に託し、\nひとり駆けていくのだった。,最后，该隐在把某个作战计划\n交代给姬塔后，\n独自展开了行动。
29,村人/村民,くそ……\nどうして俺達が、\nこんな目に遭わなきゃいけないんだ……,可恶，为什么我们要遭遇\n这么倒霉的事情啊。
30,盗賊１,頼むから大人しくしてろよ。\nオレ達はこう見えて、\n血を見るのは嫌いなんだ。,拜托你们安分一点，\n别看我们这样，\n我们也讨厌见血的。
31,ラインハルザ/莱茵哈萨,少しばかり不自由するとは思うが、\nこれもこの島のためだと思って……,虽然会稍微让你们不太自由，\n但这也是为了这座岛考虑的。
34,カイン/该隐,おいおい……\n王サマの都合で不自由させられちゃ、\nたまったもんじゃないぜ。,喂喂，为了国王大人的方便\n而失去自由，\n这种事怎么可能忍受得了呢。
35,ラインハルザ/莱茵哈萨,来たか。\nどっかでオレ達の様子を\nうかがってるとは思っていたが……,来了吗，看来是躲在哪儿\n窥探我们这边的样子啊。
36,カイン/该隐,ラインハルザ……\nお前、本当に国を建てるつもりなのか？,莱茵哈萨，\n你真的打算建立一个国家吗。
37,,この島がイデルバ王国領である以上、\n独立を宣言したならば、\nイデルバの正規軍が……,这座岛是伊德尔瓦王国的领土，\n如果你要宣布独立，\n首先伊德尔瓦军会攻过来。
38,,あるいはレム王国、七曜の騎士までもが\n敵に回る可能性がある、と\nカインは警告する。,而雷姆王国和七曜骑士\n没准也会前来攻打，\n该隐如是警告。
39,カイン/该隐,お前らは……\nそんな連中全部と、\n戦うつもりなのか？,你们是打算\n和这全部对手为敌吗？
40,ラインハルザ/莱茵哈萨,自分達の居場所は\n自分達で作らなきゃならねぇ。,自己的归宿必须由自己创造。
41,ラインハルザ/莱茵哈萨,昔のオレ達はそれを怠った。\n用意された世界に甘んじた結果、\nその世界に裏切られ、全てを失った。,过去我们忽视了这一点，\n甘于呆在别人准备给我们的小世界中，\n结果就是被那个世界所背叛失去了一切。
42,カイン/该隐,反乱、独立は、\nイデルバの罪の中で、\n最も重いものだ。,叛乱，独立，\n在伊德尔瓦是最重的罪名。
43,カイン/该隐,それにイデルバの王は甘い奴じゃない。\n戦うと決めた相手は必ず殲滅する。\nあいつはそういう奴だ。,而且伊德尔瓦的国王并非等闲之辈，\n只要定下与谁为敌就一定会将其歼灭——\n那家伙就是这样的人。
44,カイン/该隐,それでも、\nお前は大事な仲間を\n戦場に送り込めるのかよ。,即便如此，\n你还要把重要的同伴们\n送上战场吗。
45,ラインハルザ/莱茵哈萨,くっ……,啧……
46,カイン/该隐,俺さぁ……\nお前の仲間にはなれないけど、\nやっぱりお前のこと、嫌いじゃないぜ。,我啊，\n虽然不会成为你们的同伴，\n但是也并不讨厌你。
47,ラインハルザ/莱茵哈萨,……！？,
50,,音と衝撃にラインハルザは息を飲み、\nすぐさまその発生源の方向を確認する。,注意到声响和冲击后，\n莱茵哈萨吃惊地屏住了呼吸，\n然后他立刻确认声源的方向。
51,ラインハルザ/莱茵哈萨,ありえねぇ……\nどうしてお前が\n「封印」を知ってやがる！？,不可能……\n为什么你会知道“封印”的事情？
56,,──村に衝撃が響くその少し前、\n姬塔達は引き続き、\nメルクマール島の郊外を進んでいた。,在冲击传到村子的片刻之前，\n姬塔等人还接着在美克马尔岛的郊外赶路。
57,カタリナ/卡塔莉娜,この辺りだと聞いているんだがな……,听说是这附近。
60,ルリア/露莉亚,あっ！　これ……！\nこれじゃないですか？\nカインさんが言っていたのって。,啊！这个！\n该隐先生说的东西，\n应该就是这个吧？
61,ルリア/露莉亚,それにしても……\nこの「封印」って、\nいったい何なんでしょうか……,说起来，\n这个“封印”到底是什么呢？
62,カタリナ/卡塔莉娜,カインからは、合図があったら、\nこの「封印」を破壊するようにとしか\n言われていないからな……,该隐之前说的是，\n等他发出信号就破坏掉这个“封印”。
65,,カインはまるで手品のネタばらしでも\nするかのように、ラインハルザに\n説明する。,该隐像在揭露魔术原理似的，\n向莱茵哈萨娓娓道来。
66,カイン/该隐,後は、俺から合図を出せば、\nいつでも姬塔達は、\n自壊封印をぶっ壊せるぜ。,之后由我发出信号，\n姬塔他们随时都可以\n破坏自坏封印。
67,ラインハルザ/莱茵哈萨,てめぇ……！！,混账！！
68,村人/村民,な、なぁ……\nさっきからアンタ達が言ってる、\n「封印」ってなんのことだ？,那，那个，\n刚才你说的“封印”到底是什么？
