id,name,text,trans
0-chapter_name,,人あらざる王の楽しみ,非人之王的乐趣所在
0-synopsis,,探していた男を見つけた女性は激昂。男を殺そうと森の中まで追いかけていく。オシリスが呼び出した犬が男を押さえ込むが、犬は女性にも殺気を浴びせ、死ぬことに酔っていた女性の意識を醒ます。正気のうえでの選択を見ようとしたオシリスに対し、女性は心中を取りやめる。その後、オシリスは楽しかった今日の記憶を振り返りながら温泉につかり、フェニックスに苛まれることなく湯を楽しむのだった。,女子找到了她一直在寻找的男人，情绪激愤，一路追进森林试图将其杀死。奥西里斯召唤出她的爱犬制伏了男子，但同时也向女子释放出杀意，从而让沉醉于死亡的她清醒过来。奥西里斯想要看到女子在清醒状态下的选择，而女子最终放弃了殉情的念头。之后，奥西里斯一边回味着今天愉快的一切，终于能将菲尼克斯抛在脑后悠然享受泉水。
1,ふたり/两人,あああーーーっ！！,啊啊啊啊——！！
2,,にぎやかな祭りの喧騒は、\n突然ふたりが発した叫びによって\n上書きされていた。,祭典的喧闹声\n被两人突然发出的尖叫覆盖。
3,ビィ/碧,<span class='scene-font-4'>な、なんだぁ！？</span>\nいきなりどうしたんだ！？,<span class='scene-font-4'>什、什么！？</span>\n突然这是怎么了！？
4,結婚詐欺師の男,お、お前……！\nもしかして、こんなところまで\n追いかけてきたのか……！？,你、你……！\n该不会，一直追着我\n追到这种地方来了吧……！？
5,女性,わ、私の前からいなくなったと\n思ったら、こんなところで別の女と\nお祭りデート……ふうぅ……！,我、我还以为你从我面前消失了……\n结果却在这里跟别的女人\n约会逛祭典……呜……！
6,女性,むっはあァァ！！\n殺すッ！！,唔啊啊啊！！\n我要杀了你！！
7,結婚詐欺師の男,じょ、冗談じゃない！\n金のなくなったお前に\nもう用はないんだ！,别、别开玩笑了！\n你这个已经没钱了的女人，\n我和你已经没关系了！
10,ルリア/露莉亚,ひょっとして今のが、\n探してた人なんでしょうか……！？,难道说，那个人就是\n她一直在找的人……！？
11,ビィ/碧,どうやらそうみてぇだな！\n早く追いかけねえと……！,看样子是没错了！\n得赶紧追上去才行……！
12,オシリス/奥西里斯,まあ待て。,且慢。
13,ビィ/碧,いや、「待て」って……！\nお前が一番あの姉ちゃんに\n興味があったんじゃねえのかよ！？,不，你说什么且慢……！\n你不是对那位姐姐最在意的吗！？
14,,ビィの言葉を意にも介さず、オシリスは\n詐欺師と一緒にいた女性のほうへ\n歩み寄っていた。,奥西里斯无视了碧的话，\n转而走向\n那个与诈骗犯同行的女性。
15,オシリス/奥西里斯,そこの女。\n貴様、先ほどの男とどういう関係だ？,那边的女人。\n你和刚才那个男人是什么关系？
16,詐欺師といた女性,え？　どういう関係って……彼女？\nあの人にすっごい情熱的に\n口説かれて……,咦？ 关系……算是女友吧？\n他非常热烈地追求过我……
17,詐欺師といた女性,でも、なんか恨みを買ってたみたいだし\nお金はよく求められたし……\n良くない人だったのかしら。,不过，他好像和人有过节，\n还经常向我要钱……\n难道说是个坏人么。
18,オシリス/奥西里斯,……ふむ。別の女にも\n同じことをしていたなら、あの女の\n一方的な思い込みという線は消えるか。,……唔。如果他对其他女人也做了同样的事，\n那么那个女人有所误会的\n可能性就可以排除了。
19,オシリス/奥西里斯,であれば──,如此一来——
25,女性,はぁ、ふうぅ……！\n貴方を殺して、\n私も死んでやるのよぉぉ……！,哈啊、呜……！\n我要杀了你，\n然后再陪你一起死……！
26,結婚詐欺師の男,くそっ、こんなところまで\n追ってきやがって……\nなんて執念深さだ……！,可恶，竟然追到了这种地方来……\n怎么这么执着……！
27,結婚詐欺師の男,だが、執念でも体力の違いは\nどうにもならないようだな……！,不过，就算再执着，\n也没有办法弥补体力上的差距吧……！
28,,森の中まで追走は続いていたものの、\nふたりの距離は次第に\n引き離されつつあったが──,两人虽然一路追逃到了森林深处，\n但彼此间的距离\n正在逐渐拉开——
29,オシリス/奥西里斯,──現れ出でよ。,——显现于此吧。
35,影から生まれた犬,──ガウッ！,——汪呜！
36,結婚詐欺師の男,なっ、なんだこのデカい犬は！？\nいきなり現れやが──,什、这大狗是怎么回事！？\n突然冒出来——
39,結婚詐欺師の男,うわああっ！？,哇啊啊！？
40,,地面から現れた、黒く巨大な犬が\n男を押さえ込んでいる間に、女性は\n男のもとへたどり着いていた。,在从地面现身的黑色巨犬将男人按倒在地，\n就在此刻，女子终于追至男人面前。
41,女性,むはぁ、むはぁ……！\n追いついたわ……！,唔哈、唔哈……！\n终于追上了……！
42,女性,安心して……貴方ひとりを\n死なせるんじゃないわ……\n私が一緒に、死んであげるだけ……！,放心吧……我不会让你一个人死的……\n我会陪你一起死……！
45,女性,<span class='scene-font-4'>な、なに！？　邪魔をするの！？</span>\nんふぅぅ、そこをどいて……！,<span class='scene-font-4'>什、什么！？你要妨碍我吗！？</span>\n唔，给我让开……！
46,女性,私はその人と、むふぅ、\n<span class='scene-font-4'>一緒に死ななきゃ</span>\n<span class='scene-font-4'>いけないんだから──！</span>,我、我必须和那个人，唔，\n<span class='scene-font-4'>一起死才行</span>\n<span class='scene-font-4'>——！</span>
47,影から生まれた犬,グオアアア！！,嘎哦哦哦！！
48,女性,ひいっ！？,噫！？
