id,name,text,trans
0-chapter_name,,人あらざる王の楽しみ,非人之王的乐趣所在
0-synopsis,,オシリスに詳細な身の上を尋ねられた女性は、両親が遺したお金を甘い言葉で近づいてきた男に奪われたこと、それでもなお男を愛してしまっていることを話す。落語につながる人間の感情を目の当たりにできてオシリスは喜ぶ。人探しをする前に、情緒不安定な女性の「酔い」を醒ます必要があると考えたオシリスは、姬塔達に方法を求める。近くでお祭りが開かれていると聞いたオシリスはうなずき、姬塔にエスコートするよう告げる。,奥西里斯询问了女人详细的身世，她倾诉自己被甜言蜜语的男人接近骗走了父母留下的财产，却依然无法停止爱他的事实。能够亲眼目睹与落语相通的人间悲欢，这让奥西里斯感到欣喜。奥西里斯认为，在开始寻人之前，必须先让情绪失控的女子清醒过来，于是向姬塔等人寻求方法。在得知附近正举办祭典后，奥西里斯同意参与，并示意姬塔陪同。
1,,落語で心中する人物のような\n愛憎を抱えた女性を見つけ、\nその末路を見たいと考えたオシリス。,奥西里斯发现一名如同落语中的\n殉情角色一般心怀爱憎之情的女性，\n想要亲眼目睹她的结局。
2,,そんなオシリスを\n不安に思った姬塔達も、\n彼女達についていっていた。,对奥西里斯感到不放心的姬塔等人\n也跟在了她们身后。
3,オシリス/奥西里斯,さて。人探しとあらば、\n必要なものは相場が決まっている。,好了。说到找人需要什么，\n那也是显而易见的。
4,ルリア/露莉亚,必要なもの、ですか？,需要什么，吗？
5,オシリス/奥西里斯,無論、情報だ。\n居所から姿かたち、性格や癖に至るまで\n多ければ多いほど良い。,当然是情报。\n从住处到外貌、性格乃至癖好，\n越详尽越好。
6,オシリス/奥西里斯,というわけだ、女。\n貴様と男のことを余に聞かせよ。,就是这样，女人。\n把关于你和那个男人的事，说给余听。
7,オシリス/奥西里斯,まずはそうだな。\nその男にいかにして騙されたのかをな。,首先呢，余想想。\n就说说你是如何被那个男人欺骗的。
8,ビィ/碧,……それ、どっちかってーと\nお前が知りたいんじゃねーのか？,……这个与其说是情报，\n不如说是你最想知道的部分吧？
9,女性,むふぅ……わ、わかったわぁ……\n協力してもらえるというのなら……,唔唔……好、好吧……\n如果你们愿意帮忙的话……
15,,私の家は、元々裕福だったけど……\n数年前、流行り病で家族が亡くなり、\n私は独りになってしまって……,我的家庭原本还算富裕……\n但几年前，家人在流行病中相继离世，\n我就变成了孤身一人……
16,,そんな時に、彼は現れたの……！\n肉親を失い、心に穴の空いた私に\n彼は、愛をささやいてくれた……！,就在那时，他出现了……！\n对着失去至亲、心中出现空洞的我，\n他总是轻声诉说着爱意……！
17,,お金が必要という彼と\n一緒になるために、\n私は全財産を彼に捧げたわ……！,为了和那个说需要钱的他在一起，\n我把所有财产都给了他……！
18,,でも、でもぉ……！\n私にお金がほとんどなくなると、\n彼は私に見切りをつけてぇぇ……！,但是，但是……！\n等我手里的钱几乎花光之后，\n他就抛弃了我……！
24,女性,ふうぅ、ううぅぅぅっ……！\nんふおおぉぉぉぉっ……！,呜、呜呜呜呜……！\n唔哦哦哦哦……！
25,ルリア/露莉亚,それは……とっても悲しいですね……,那真是……太令人伤心了……
26,オシリス/奥西里斯,金絡みか。\n落語でもよくある話だ。,涉及金钱啊。\n这在落语中也是常有的事。
27,オシリス/奥西里斯,だが、それゆえにわかりやすい。\n星晶獣たる余にもな。,但也正因如此，才容易理解。\n即便是身为星晶兽的余也能明白。
28,オシリス/奥西里斯,しかし、金の恨みだけでは、\nそのような様相にはなるまい？,不过，若只是关乎金钱的怨恨，\n应该不会恨到这种程度吧？
29,女性,むふううぅ……\nその通りよおぉぉ……！,唔……\n说的没错……！
30,女性,い、一番許せないのは……\n私がまだ、彼を愛して\nしまっていることぉ……！,最、最让我无法原谅的是……\n我竟然还在爱着他……！
31,女性,ふうぅ、絶対に見つけだすぅぅ……！\n一緒に死んでやるぅぅ……！\nむっはあぁぁぁあ……！,呜，我一定要找到他……！\n要和他一起死啊……！\n唔啊啊啊啊……！
32,,興奮しながら語る女性を、\n姬塔達は\n何も言えずに見つめていたが……,面对语气激动的女子，\n姬塔等人\n只能无言地旁观……
33,オシリス/奥西里斯,なるほどな……思った以上に、\n興味をそそられるものよ。,原来如此……\n比预想中更令余感兴趣。
34,オシリス/奥西里斯,余が聴いてきた数多の落語は、\n斯様な人間の感情から\n生み出されてきたわけか。,余听过的众多落语故事，\n正是从此种人类的感情中诞生的啊。
35,オシリス/奥西里斯,ククク……源流を知れるというのは、\nファンにとっての無上の喜びよな。,呵呵呵……能够知晓其源头，\n对粉丝来说乃是无上的喜悦啊。
36,ビィ/碧,なあ……さすがに、\n今の状況で言っていいことと\n悪いことがあるんじゃねえか？,我说……总有在这种状况下\n该说和不该说的话吧？
37,オシリス/奥西里斯,貴様らの尺度で測るでないわ。\n余は哀れな女に寄り添うために\nこの場にいるのではないぞ。,不要用你们的尺度来衡量余。\n余并非是因为要帮助这个可怜的女人\n才站在这里的。
38,オシリス/奥西里斯,余が見たいのは、こ奴の末路。\n同情も憐れみも、不要であろうに。,余只是想看看这个女人的末路。\n同情与怜悯都是多余的。
39,オシリス/奥西里斯,だが……,不过……
40,女性,ふうぅ、んふぅっ……\nむふうぅおぉぉぉ……！,唔、唔唔……\n唔唔哦哦哦……！
41,オシリス/奥西里斯,いずれにせよ、今のこ奴の様相は\nまるで酔っ払いよ。,无论如何，她现在这副模样\n简直就像个醉汉。
42,オシリス/奥西里斯,興味をそそられるとはいえ、\n余は、かくの如き女と共に\n人探しをする気はない。,虽然她确实引起了余的兴趣，\n但余可没打算与此种状态的女人\n一起去寻人。
43,オシリス/奥西里斯,ゆえに、そうよな……\n姬塔。,所以，这样吧……\n姬塔。
44,オシリス/奥西里斯,何か、余興を用意するがいい。\nこの女の酔いが醒めるような、な。,去准备些余兴节目吧。\n要让这个女人从痴态中清醒过来的那种。
45,ルリア/露莉亚,よ、余興ですか……！？,余、余兴节目……！？
46,オシリス/奥西里斯,当然だが、\n余も楽しめるものでなくてはならんぞ。,当然，也得是能让余感到有趣的才行。
47,オシリス/奥西里斯,ああ、それともうひとつ。\nここにいる全員で参加できるもの、\nという条件も付け足そう。,啊，还有一点。\n再加一个条件——\n必须是余等所有人都能参与的。
48,ビィ/碧,いや、なんでオイラ達が\n余興なんて考えることに\nなってんだ……！？,喂，为什么我们非得\n帮你来想什么余兴节目不可啊……！？
51,オシリス/奥西里斯,貴様らとて、\nこの女を見捨てる気はあるまい？,你们也不打算\n丢下这个女人不管吧？
52,ビィ/碧,ま、まあ、そりゃそうだけどよ……,这个嘛，话是这么说啦……
53,ルリア/露莉亚,オシリスさんが楽しめて、\nここにいる皆で参加できるもの……\nうーん……？,既能让奥西里斯高兴，\n又能让在场的大家都参与的事……\n唔——……？
54,ルリア/露莉亚,そういえば……\n近くでお祭りをやってるって\n聞きましたけど……,说起来……\n我听说附近正在举办祭典……
55,オシリス/奥西里斯,ふむ……祭りか。,唔……祭典吗。
56,,オシリスは少しの間目を閉じ\n何か考えていたが、\nやがてその口元に笑みを浮かべた。,奥西里斯闭目思索片刻，\n终于在嘴角浮现出一丝笑意。
57,オシリス/奥西里斯,悪くない。褒めて遣わす。,不错。值得褒奖。
60,オシリス/奥西里斯,女。貴様も祭りに同行せよ。\n断るならば、余は協力せぬ。,女人。你也一起来参与祭典。\n若你拒绝，余便不再帮你。
61,女性,むふうぅ……祭りぃ……？\nとてもそんな気分じゃないけど……,唔……祭典……？\n虽说完全没那个心情……
62,女性,でも、わかったわぁ……星晶獣の力を\n借りられるなら、ひとりで探すより\nずっと彼に近づけるもの……んふぅ……,不过，好吧……如果能借助星晶兽的力量，\n总比一个人找要更容易接近他……唔……
63,オシリス/奥西里斯,決まったな。,就这么定了。
68,オシリス/奥西里斯,では、姬塔。\n余をエスコートせよ。,那么，姬塔。\n由你来护送余吧。
69,ルリア/露莉亚,エ、エスコートって……！？,护、护送……！？
70,オシリス/奥西里斯,余は人間の祭りに疎いでな。\n案内役がいなければ\n楽しめぬかもしれんだろう？,余对人类的祭典并不熟悉。\n若没有向导，\n恐怕就无法尽兴了吧？
71,オシリス/奥西里斯,よもや、特異点と呼ばれる者が\n淑女ひとりエスコートできぬとは\n言い出すまい？,难道被称作特异点的你，\n要说你甚至无法护送一位淑女吗？
72,,挑戦的なオシリスの視線を受けた\n姬塔は、わかった、と\nオシリスにうなずいてみせた。,面对奥西里斯挑衅的目光，\n姬塔答道「明白了」，\n对奥西里斯点头示意。
73,オシリス/奥西里斯,ククク、決まりだな。\nでは、すぐに向かうとしようぞ、\n姬塔よ。,呵呵呵，就这么定了。\n那么这就出发吧，\n姬塔哟。
74,,周囲にいる者達の多くが戸惑う中、\nその中心にいるオシリスはひとり、\n微笑を浮かべているのだった。,在周围几人困惑的神情之中，\n身处中心的奥西里斯独自一人\n浮现出了微笑。
info,,,scene_chr1009_q1_s10
译者,,,圣代天使
