id,name,text,trans
0-chapter_name,,その身は人ではなく,其身非人
0-synopsis,,チスイ村での経験から温泉の心地よさを理解したオシリスは、姬塔達とともに別の温泉も楽しもうとする。だがオシリスは、フェニックスの存在が頭から抜けないことから落ち着けずにいた。そんなオシリスの前に、とある男を追い、心中をもくろむひとりの女性が現れる。落語を思わせるその境遇を知ったオシリスは、女性の末路を見たいと願い、殺そうとしている男のもとに女性を導こうとする。,在血吸村体验过温泉的舒适后，奥西里斯打算与姬塔一行人去享受其他温泉。然而，奥西里斯因始终放不下菲尼克斯而无法静下心来。就在这时，一位追踪着某个男子、企图与他同归于尽的女子出现在奥西里斯面前。在得知了这段宛如落语般的遭遇后，奥西里斯希望能亲眼见证这位女子的末路，并打算将她引向那名她想要杀害的男子身边。
3,,チスイ村での騒動は\n姬塔達の活躍により\n解決を見た。,血吸村的骚动\n在姬塔一行人的努力下\n得到了解决。
4,,その立役者のひとりである\nオシリスは、今──,奥西里斯作为那场骚动的功臣之一，\n如今——
11,オシリス/奥西里斯,ふー……,呼——
12,オシリス/奥西里斯,（とろみを帯びた美肌の湯……\nチスイ村の温泉と比べても\n勝るとも劣らぬ）,（这温润的美肤温泉……\n与血吸村的温泉相比\n也毫不逊色）
13,オシリス/奥西里斯,（ククク……あ奴らもわかっておるな。\nこれぞ、余に相応しき湯。\nあとで褒めて遣わすとしようぞ）,（呵呵呵……他们倒是明白事理。\n这才是配得上余的温泉。\n待会儿便赏赐他们几句褒奖吧）
14,オシリス/奥西里斯,（だが、今は……\nひとり、頭を空にして\nこの湯を楽しむとしよう……）,（不过，此刻……\n且让余独自一人清空思绪，\n尽情享受温泉吧……）
21,オシリス/奥西里斯,ふぅぅぅ……,呼……
34,オシリス/奥西里斯,…………,…………
46,ビィ/碧,──うおわあっ！？\nお前、なんつー格好で\n出てきてんだよ！？,——哇啊啊！？\n你怎么这副打扮就跑出来了！？
47,オシリス/奥西里斯,奴が……！　頭から離れんのだ。\nこれでは、せっかくの湯を\n堪能できんではないか！,那家伙……！总在脑海中挥之不去。\n难得来到温泉，\n如此一来岂不是无法好好享受了吗！
48,ルリア/露莉亚,よ、よくわかりませんけど、\nとりあえず服を着ましょう！？\nね！？,虽、虽然不太明白，\n但总之先穿上衣服吧！？\n好吗！？
69,,少々騒ぎを起こしてしまったことから、\n姬塔達は温泉宿より\n少し離れたところに出ていた。,由于闹出了不小的动静，\n姬塔一行人来到了\n离温泉旅馆稍远一些的地方。
70,,美しいユカタヴィラを身にまとった\nオシリスだったが、その顔には\n難しい色が浮かんでいる。,奥西里斯虽然身着美丽的浴衣，\n但脸上却浮现出\n凝重的神色。
71,ルリア/露莉亚,……落ち着かない、ですか？,……静不下心来，吗？
72,オシリス/奥西里斯,うむ。のんびり湯につかるというのは\n確かに心地良さを覚える。,嗯。悠闲地泡在温泉里\n倒确实舒适。
73,オシリス/奥西里斯,チスイ村の湯でこの感覚を\n解したがゆえに、貴様らに別の湯を\n所望し、この温泉街へ来たわけだが──,正因为通过血吸村的温泉理解了这种感觉，\n所以余才向你们要求尝试其他温泉，\n来到这座温泉街，可是——
74,オシリス/奥西里斯,本格的に湯を楽しもうとしてみて、\nわかったことがある。,而当余想要尽情享受温泉时，\n余才明白了一件事。
75,オシリス/奥西里斯,卜者の使命を果たさぬまま、\n頭を空にして心地良さに浸るのは、\n至難の業とな。,不履行卜者的使命\n便想要清空思绪沉浸于舒适的时光，\n这实属难上加难。
76,,オシリス達卜者は、\nフェニックスを追うために造られた\n星晶獣の一団である。,奥西里斯等卜者\n是为追捕菲尼克斯\n而被创造出来的星晶兽。
77,,フェニックスの灰をコアに埋め込まれた\n彼女達は、長い年月をかけて\n太陽生物を追跡し続けていた。,被植入菲尼克斯的灰烬作为核心的他们\n历经漫长岁月，\n不断追踪着那只太阳生物。
78,ビィ/碧,まぁそう言うなよ。\nチスイ村じゃお互い苦労したんだし。,哎呀，别这么说嘛。\n在血吸村咱们都辛苦了一遭。
79,ルリア/露莉亚,はい、少しの間くらい\n何もかも忘れて、気持ちいい温泉で\nのんびりしたらいいんじゃ……？,是啊，哪怕只是一小会儿，\n暂时忘记一切，在舒适的温泉里\n好好放松一下吧……？
80,オシリス/奥西里斯,貴様らと同じ尺度で余を測るでない。,不要用你们的尺度来衡量余。
81,オシリス/奥西里斯,フェニックスを追うのは\n我らの使命そのもの。\n忘れるなどあり得ん。,追捕菲尼克斯\n可是余等的使命。\n余岂能忘记。
82,オシリス/奥西里斯,事件に巻き込まれたとか、\n湯が心地良いとか\nそのようなことは何も関係なくな。,被卷入事件也好，\n温泉的舒适也好，\n这些都与使命无关。
83,,そう断言するオシリスに、\nビィもルリアも何も言えなくなる。,面对如此断言的奥西里斯，\n碧和露莉亚都无言以对。
84,オシリス/奥西里斯,さて。余に相応しき湯を\n献上したことは褒めて遣わそう。,好了。你们献上了配得上余的温泉，\n余予以褒奖。
85,オシリス/奥西里斯,だが、湯を楽しめなくなった今、\n貴様らと行動を共にする理由は\n微塵もない。,但既然已无法享受温泉，\n余便没有理由\n再与你们同行了。
86,オシリス/奥西里斯,余は、フェニックス探しに\n戻るとしよう。次に会う時は、\nまた敵同士かもしれぬな。,余要回到\n寻找菲尼克斯的路途上去。\n下次相见，或许又会是敌人了。
87,ルリア/露莉亚,あっ、オシリスさん……！,啊，奥西里斯……！
88,,姬塔達に背を向け、\nオシリスがその場を\n去ろうとした時──,正当奥西里斯背对姬塔一行人\n准备离开此地之时——
92,女性,むっふうぅ……\n死ぬぅ……殺すぅ……\n死んでやるうぅ……,唔唔……\n我要去死……我要杀了你……\n我要死给你看……
93,オシリス/奥西里斯,……？,……？
94,,オシリスはふと、異様な様子で\n辺りを見渡している女性を見て、\n動きを止めた。,奥西里斯忽然注意到一位举止异常、\n四处张望的女性，\n于是停下脚步。
95,ルリア/露莉亚,……オシリスさん？\nあの人がどうかしました？,……奥西里斯？\n那个人怎么了？
