id,name,text,trans
0-chapter_name,,今この時の楽しみ,享受当下
0-synopsis,,騎空艇に戻ってきた姬塔達は、ヘルエス、セルエルと共にチョコレート作りに精を出す。スカーサハの希望により、ノイシュ達が城で暮らしていた頃のバレンタインにエルバハが作ってくれたというチョコチップクッキーも再現する。懐かしい味に過去の穏やかな日々を思い出すノイシュ、セルエル、ヘルエスを見て、スカーサハは満足そうに目を細めるのだった。,回到骑空艇的姬塔一行人与赫尔艾斯、塞鲁艾尔一起专心制作巧克力。应斯卡哈的要求，他们还重现了诺伊修等人当年在城堡中生活时，埃尔芭哈在情人节为他们制作的那种巧克力曲奇。看到诺伊修、塞鲁艾尔和赫尔艾斯因怀念的味道而回想起平和的旧时光，斯卡哈满意地眯起眼。
1,,チョコレートの素材を得て、\n騎空艇に帰ってきた\n姬塔達。,姬塔一行人获取了巧克力原料，\n于是返回骑空艇。
2,,調理の準備を整えていた\nセルエルとヘルエスが\n一同の帰りを出迎えた。,早已做好烹饪准备的\n塞鲁艾尔和赫尔艾斯前来\n迎接一行人的归来。
3,ヘルエス/赫尔艾斯,スカーサハ様、皆様がた。\nお疲れ様でした。\n厨房の用意はできています。,斯卡哈大人，各位。\n辛苦了。\n厨房已经准备完毕。
4,セルエル/塞鲁艾尔,狩りの成果はいかがです？\n世話の要る者が加わり\n不首尾に終わってはいませんか。,狩猎的成果如何？\n没有因为多了个需要照顾的人\n结果搞砸了吧？
5,スカーサハ/斯卡哈,ほう？　そなた、国一番の騎士が\nそのような不手際を起こすと\n疑っていたのか。,哦？你是在怀疑\n一国最强的骑士\n会犯那种失误吗？
6,ノイシュ/诺伊修,生で口にする素材の分、\n姬塔殿達に余計なお時間を\n頂戴してしまったかもしれません……,因为想尝尝原料原本的味道而多狩猎了一些，\n或许让姬塔大人他们\n花了多余的时间……
7,ヘルエス/赫尔艾斯,おや、それは大変です。\n手早く調理を進めるといたしましょう。\nさぁこちらへ！,哎呀，那可不得了。\n我们赶紧制作吧。\n来，这边请！
8,ルリア/露莉亚,わあ、ありがとうございます！\nヘルエスさん、お菓子作りのこと\n色々教えてくださいね！,哇啊，非常感谢！\n赫尔艾斯小姐，\n请多多教导我们制作点心哦！
