id,name,text,trans
0-chapter_name,,第9章　別離,第9章 别离
0-synopsis,,大浮上を受け、メイガスはアスタロト復活の鍵を探すため、サンダルフォンは天司長として空の世界の変化を確かめるため、それぞれ艇を離れた。お目付け役としてラジエルはメイガスに同行するが、神秘を集めるための貴重な情報源を教えるようメイガスから詰問されてしまう。その最中、ラジエルは助けを呼ぶ声を耳にするのだった。,面对大浮上事件的发生，梅嘉丝为寻找复活阿斯塔罗特的关键，圣德芬则为以天司长的身份确认空之世界的变化，各自离开了骑空艇。拉结尔作为监视者与梅嘉丝同行，却被对方逼问，要她说出收集神秘时不可或缺的重要情报来源。就在这时，拉结尔听见了呼救之声。
1,サンダルフォン/圣德芬,話というのは他でもない。\n君等も知っての通り、\n赤き地平が空の世界に現れた。,我要说的不是别的。\n你们也知道，\n赤色地平出现在了空之世界。
2,サンダルフォン/圣德芬,驚異的な現象だ。\nだから俺は──,这是惊人的现象。\n所以我——
3,？？？,サンダルフォン様ぁ～……！,圣德芬大人～……！
4,,なにかを話そうとした\nサンダルフォンの口は、\nその声が届くと不機嫌そうに閉じた。,正要说些什么的圣德芬一听见那声音，\n便不悦地闭上了嘴。
5,サンダルフォン/圣德芬,…………,…………
8,ラジエル/拉结尔,サンダルフォン様ぁ……\n聞いてくださいよぉ～！,圣德芬大人……\n您听我说嘛～！
9,サンダルフォン/圣德芬,……なんだ？,……什么事？
10,,現れたのは神秘の天司ラジエルだった。\n背後に連れているのは……,来者是神秘天司拉结尔。\n而跟在她身后的则是……
11,メイガス,坊やだけでなく、特異点もいたか。\n都合がいい。,不只有小鬼头，特异点也在啊。\n倒也正好。
12,ビィ/碧,やかましいのが来たと思ったら\nメイガスも一緒かよ。\nどうしたんだ？,俺正想着来了个吵闹的家伙，\n结果梅嘉丝也跟来了啊。\n出什么事了？
13,ラジエル/拉结尔,え？\nやかましいのってわたしのことですか？,咦？\n吵闹的家伙是指我吗？
14,サンダルフォン/圣德芬,用件を話してくれ。,说正事吧。
15,ラジエル/拉结尔,あ、そうでした。\nメイガスがグランサイファーを\n離れるって言い出したんです……,啊，对了。\n梅嘉丝突然说她要离开格兰赛法……
16,ルリア/露莉亚,えぇ！？\nきゅ、急にどうしたんですか？,咦！？\n怎、怎么这么突然？
17,ラジエル/拉结尔,赤き地平が浮いてきたのを見て、\nアスタロト復活の\n鍵を探しにいくって言い出して……,她看到赤色地平浮上来后，\n就说要去寻找复活阿斯塔罗特的关键……
18,メイガス,当然だ。\n聞けば赤き地平の下に\n人間がいたそうではないか。,那是当然的吧。\n不是说赤色地平下方曾经住着人吗。
19,メイガス,そそられる……\nどういった知識を持つ者達か\n確かめてみて損はない。,真是令人兴味盎然……\n确认一下他们掌握着怎样的知识，\n总归没有坏处。
20,ラジエル/拉结尔,それはそうなんですけど……,话是这么说没错……
21,ラジエル/拉结尔,サンダルフォン様、\nどうすればいいですか？\n野に放つには危険ですよ、メイガスは。,圣德芬大人，\n该怎么办才好？\n放任梅嘉丝在外面跑太危险了。
22,サンダルフォン/圣德芬,俺が言ったところで\nお前は聞かないだろう。,即便我开口，\n你也不会听吧。
23,メイガス,おぼことは違い、\n坊やはお利口だな。\n頭を撫でてやろうか？,跟憨丫头不同，\n小鬼头倒还蛮有眼色的嘛。\n要我摸摸你的头吗？
24,サンダルフォン/圣德芬,ラジエル、\n君はメイガスに同行してくれ。\n共に行動するんだ。,拉结尔，\n你跟梅嘉丝一起去。\n和她共同行动。
25,ラジエル/拉结尔,ええぇぇぇ！？,咦咦咦咦！？
26,ラジエル/拉结尔,な、なんでそんな……\nメイガスに甘くないですか！？,为、为什么要这样……\n您是不是对梅嘉丝太宽容了！？
27,サンダルフォン/圣德芬,甘くなどない……\n目を離すわけにはいかないだろう？,并非宽容……\n总不能放着她不管吧？
28,ラジエル/拉结尔,そりゃそうですけどぉ……,话是这么说啦……
29,メイガス,ふっ、私のお目付け役か？\nおぼこに務まるとは思えんがな。,呵，是让她监视我吗？\n我可不觉得憨丫头能胜任。
30,ラジエル/拉结尔,侮らないでください……\nこの神秘の天司ラジエルの名にかけて、\nあなたをしっかりと監視しますから。,请不要小看我……\n我以神秘天司拉结尔之名发誓，\n绝不会让你离开我的视线。
31,ルリア/露莉亚,ラジエルさんとメイガスさんが\n艇を離れるんですか……,拉结尔和梅嘉丝都要离开骑空艇吗……
32,ビィ/碧,まぁ迷子になって\n困り果てるようなふたりじゃ\nなさそうだし、大丈夫じゃねぇか？,不过，她们两个看起来都不像是\n会走丢然后困那了的样子，\n应该没问题吧？
33,サンダルフォン/圣德芬,姬塔、\n先に伝えようと思っていたんだが、\n実は俺もメイガスと同じだ。,姬塔，\n我本想先把这件事告诉你的，\n其实我也和梅嘉丝一样。
34,サンダルフォン/圣德芬,グランサイファーを離れようと思う。,我打算离开格兰赛法。
35,ビィとルリア/碧与露莉亚,えぇ！？,咦！？
36,サンダルフォン/圣德芬,メイガスの言うように、\n今回の件で空の世界が激変した。\n俺はそれを確かめなければならない。,正如梅嘉丝所说，\n此次事件令空之世界发生了巨变。\n我必须去确认如今的情况。
37,サンダルフォン/圣德芬,天司長として……\n空の世界を守る者として……\nその責任があると思っている。,作为天司长……\n作为空之世界的守护者……\n我认为自己有这个责任。
38,ルリア/露莉亚,それは……わかりますけど、\nいつ戻ってこられるんでしょうか？,这……我能理解，\n但你什么时候能回来呢？
39,サンダルフォン/圣德芬,現状では答えられない。\n期限を決めているわけではないからな。,目前还无法回答。\n毕竟我并没有定下期限。
40,,考え込むサンダルフォンと、\n動揺する姬塔……,圣德芬陷入了沉思，\n而姬塔则心生波澜……
41,,しかし、姬塔の方が\nサンダルフォンよりも早く口を開いた。,然而，姬塔比圣德芬更早开了口。
41-sel1_txt,,わかった,我明白了
41-sel2_txt,,離れていても仲間だ,即使分隔两地，我们也是伙伴
43,サンダルフォン/圣德芬,姬塔……,姬塔……
44,ビィ/碧,そうか……そうだよな。\nオイラ達は離れていても\n仲間だもんな。,这样啊……也对。\n俺们即使分隔两地，\n也还是伙伴嘛。
45,サンダルフォン/圣德芬,仲間、か。\nそうだな……俺と君等は仲間だ。\nどれほど距離が遠くてもな。,伙伴吗。\n是啊……我和你们是伙伴。\n无论相隔多远都是。
47,ビィ/碧,行かせるってのか！？,你要让他走吗！？
48,サンダルフォン/圣德芬,……恩に着る。,……多谢。
49,サンダルフォン/圣德芬,仲間、か。\nそうだな……俺と君等は仲間だ。\nどれほど距離が遠くてもな。,伙伴吗。\n是啊……我和你们是伙伴。\n无论相隔多远都是。
50,ルリア/露莉亚,はい、そうですよ！,嗯，没错！
51,ビィ/碧,あんま長いこと離れるなよな。\n珈琲が飲めなくなるからよ。,可别离开太久啊。\n不然就喝不到你泡的咖啡了。
52,サンダルフォン/圣德芬,善処しよう。\n俺としてもあくまで一時的に\n離れるだけのつもりだ。,我会尽力而为。\n我本来也只打算暂时离开一会儿。
53,,姬塔達がこぞって\nサンダルフォンを囲む和やかな様子を\nメイガスは退屈そうに眺めていた。,姬塔一行人纷纷围住圣德芬，\n气氛一片祥和。\n梅嘉丝却百无聊赖地看着这一幕。
54,メイガス,なんだこの茶番は。,这出闹剧算怎么回事啊。
55,ラジエル/拉结尔,なんてこと言うんですか！\nわたしの時とえらい違いですけど、\n尊い信頼関係じゃありませんか……！,你怎么能这么说！\n虽然和对待我的时候态度差得很多，\n但他们之间的信赖关系是多么耀眼啊……！
56,メイガス,くだらん。\n義理は果たした。\n私はもう行く。,无聊。\n该尽的情分已经尽了。\n我要走了。
59,ラジエル/拉结尔,ちょっ……いまこの流れで！？\nもしかしたら送別会とか\n開いてくれるかもしれないのに……！,等……要在气氛这么棒的时候走掉吗！？\n说不定大家还会为我们\n举办欢送会呢……！
60,ビィ/碧,お前らはもう行くのか？\n気をつけてな～,你们这就要走了吗？\n一路小心啊～
61,ラジエル/拉结尔,態度に差がありすぎませんか！？,这态度差得也太多了吧！？
62,ルリア/露莉亚,ラジエルさん、メイガスさん！\n気をつけてくださいね！,拉结尔小姐、梅嘉丝小姐！\n你们一定要小心哦！
63,ラジエル/拉结尔,たまに帰りますから！\n忘れないでくださいね……！,我也会回来几次的！\n不要忘记我哦……！
69,,ラジエルとメイガスはこのようにして\n飛行中のグランサイファーの\n甲板から飛び立ったのだった。,于是，拉结尔与梅嘉丝就这样\n从飞行中的格兰赛法甲板上起飞离去了。
70,ラジエル/拉结尔,うぅ……\n本当にグランサイファーを\n離れちゃいました……さびしい……,呜呜……\n真的离开格兰赛法了……好寂寞……
