id,name,text,trans
0-chapter_name,,人として、竜として,作为人类，作为龙族
0-synopsis,,罪を犯した竜が投獄される贖罪の檻で、ついにレンドラーヴェと出会ったグレア。そこに竜の国の祖である真龍・スカンディナーヴェが現れる。竜と人が交わることで掴める幸福があるという可能性をグレア達に見たスカンディナーヴェは、グレアを認めレンドラーヴェに赦しを与える。こうしてレンドラーヴェは救われ、グレアは再び会いに来る約束をして蒼空へ旅立つのだった。,在关押罪龙的赎罪之槛中，古蕾雅终于与伦德拉维重逢。此时，龙国之祖——真龙·斯堪迪纳维现身。斯堪迪纳维从古蕾雅等人身上看到了龙与人结合也能获得幸福的可能性，于是认可了古蕾雅，并赦免了伦德拉维。就这样，伦德拉维得到了拯救，古蕾雅许下会再来相见的约定后，便向着苍空启程了。
1,,レガトゥルムの先導で、\n道なき道を進むグレアと\n姬塔一行。,在雷加图姆的带领下，\n古蕾雅与姬塔一行人\n行走在无路之路上。
2,ビィ/碧,なぁ、その贖罪の檻ってのは\n一体どんなところなんだ？,我说，那个赎罪之槛\n到底是什么样的地方啊？
3,レガトゥルム,……禁忌を破り、人と交わった竜。\n同族を手に掛けた竜。\n竜王に反逆を企てた竜……,……打破禁忌与人结合的龙。\n杀害同族的龙。\n企图反叛龙王的龙……
4,レガトゥルム,そういった竜達が収容され、\n死ぬまで我らが祖の炎に魂を焼かれる\n苦しみを与え続けられる場所です。,那里收监着这些龙族，\n他们至死都会遭受被我等先祖的火焰\n灼烧灵魂的痛苦。
5,,一度入れば死ぬまで出られないという\nその檻に入れられるということは、\n即ち死と同義である。,一旦进入就至死无法脱身的牢笼，\n被关押即意味着死亡。
6,,故に、竜の国においては\n投獄された時点でその竜は\n死んだものと見なされるのだという。,因此，在龙之国，\n据说龙在入狱的那一刻\n便会被视为已死。
7,レガトゥルム,ですが、ある日突然\n我が王より命が下ったのです。,然后某一天，\n吾王突然下达了命令。
8,,竜王曰く。近いうちに、父たる\n真龍の導きでレンドラーヴェの子が\nこの国を訪れるだろう。,龙王说：不久之后，伦德拉维的孩子\n将在父龙真龙的引导下造访此国。
9,,その子が自らの力で試練を越えたなら、\n贖罪の檻へ向かわせよ。\n全ては我らが祖の意思である、と。,若那孩子凭借自身力量通过了试炼，\n便带她去赎罪之槛。\n这皆是我等先祖的意志。
15,,やがて、レガトゥルムは\n道の先を塞ぐ大きな岩壁の前で\n歩みを止めた。,不久，雷加图姆\n在一面挡住前路的巨大岩壁前\n停下了脚步。
16,グレア/古蕾雅,これが、贖罪の檻……,这就是，赎罪之槛……
17,グレア/古蕾雅,……感じる。\n間違いなく、\nお父さんはこの先にいる。,……我能感觉到。\n毫无疑问，\n父亲就在这前面。
18,レガトゥルム,残念ながら、その岩戸は\n中の竜が息絶えるまで\n決して開くことはありません。,遗憾的是，那扇石门\n在其中的龙断气之前\n绝不会打开。
19,グレア/古蕾雅,そんな……！,怎么会……！
20,,岩壁に縋り、悔し気に拳を握る\nグレアを見たレガトゥルムは\n静かに口を開いた。,看到古蕾雅紧贴着岩壁、懊悔地握紧双拳，\n雷加图姆平静地开口。
21,レガトゥルム,……贖罪の檻は、死ぬまで\n出ることが叶わぬ永遠の牢獄。\nですが……,……赎罪之槛是至死\n也无法离开的永恒牢狱。\n不过……
22,グレア/古蕾雅,……開ける方法があるの？,……有打开的方法吗？
23,レガトゥルム,我らが祖の血と力を与えられし、\n龍徒たる\n王族の血の力があれば可能です。,若拥有得赐我等先祖的血与力量、\n身为龙徒的\n王族之血，便有可能。
24,レガトゥルム,お前の父君である\nレンドラーヴェは、\n我らが王の実子。,你的父亲伦德拉维，\n是我等龙王的亲生子嗣。
25,レガトゥルム,その子であるお前に流れる血もまた、\n紛うことなく王族の……\n龍徒のもの。,作为其子，你身上流淌的血，\n也毫无疑问是王族的……\n龙徒之血。
26,グレア/古蕾雅,それじゃあ……\nレンドラーヴェの娘である私も、\n扉を開けられるってことだよね？,那么……身为伦德拉维女儿的我，\n也能打开这扇门吗？
27,レガトゥルム,確証はありません。ですが、\nこれも我らが祖の意思と\n言うならば、恐らくは。,我没有确证。\n但，若这也是我等先祖的意志，\n我想应该可以。
28,グレア/古蕾雅,……だったら、試してみたい。\n少しでも可能性があるなら。,……既然如此，我想试一试。\n哪怕只有一丝可能。
29,レガトゥルム,……そうですか。\n分かりました。,……这样啊。\n我明白了。
30,レガトゥルム,では、岩戸の前に立ちなさい。\n目を閉じて、自分の中に流れる\n力と血潮の流れを探るのです。,那么，请站到石门前。\n闭上眼睛，去探寻流淌在自己体内的力量\n与血脉的流向。
31,レガトゥルム,見つけたら、その流れに\n己の意識を任せるのです。\n川に流るる一枚の葉のように。,找到之后，便将自己的意识\n托付给那流向。\n如同随江河漂流的一片落叶。
32,グレア/古蕾雅,うん……,嗯……
33,,レガトゥルムの指示に従い、\nグレアは意識を集中させて\n流れを探っていく。,按照雷加图姆的指示，\n古蕾雅集中意识\n探寻着那股流向。
40,グレア/古蕾雅,（……見つけた。\nこれが龍徒の血……）,（……找到了。\n这就是龙徒之血……）
41,グレア/古蕾雅,（なんだろう、この感じ……\n私を突き動かすような、\nこの衝動……温かくて優しい……）,（这是什么感觉……\n仿佛在推动我的、\n这股冲动……温暖而柔和……）
49,,指先から始まり、全身を駆け巡る\n熱を追うようにして、グレアは\nただ衝動に従い四肢を動かす。,循着从指尖开始奔涌全身的热流，\n古蕾雅只是\n顺从着冲动舞动四肢。
54,,それは、美しくも力強い\n竜の舞だった。,那是一支美丽而有力的龙之舞。
55,ルリア/露莉亚,綺麗……\n周りに火の粉が舞って、\nキラキラしてます……,好美……\n周围火星飞舞，\n闪闪发光……
56,ビィ/碧,いや、あれはただの\n火の粉じゃねぇ……\n竜の力だ……,不，那可不是普通的火星……\n是龙之力……
57,,グレアの動きに合わせて舞う\n火の粉が周囲を彩り、その美しさに\n姬塔は思わず息を呑む。,随着古蕾雅的舞动而飞扬的火星\n装点着四周，\n姬塔因这美丽的景象屏息凝神。
63,,やがて、グレアが動きを止めると\n同時に、周囲に漂っていた竜の力も\n光の粒子となって周囲に溶けていった。,不久，古蕾雅停止了动作，\n与此同时，周围弥漫的龙之力也\n化为光粒，溶解在四周。
65,ビィ/碧,な、なんだ！？,怎、怎么了！？
66,ルリア/露莉亚,岩の壁が動いて……！,岩壁在移动……！
67,,周囲に響く音と共に、\n立ちはだかっていた岩壁が\nゆっくりと動き始める。,伴随着回响四周的声音，\n原本矗立于眼前的岩壁\n开始缓缓移动。
68,,やがて、開かれた岩の隙間から\n地に伏せる大きな影が現れた。,不久，从打开的岩缝中\n浮现出一个匍匐于地的巨大身影。
69,グレア/古蕾雅,……お父さん！,……父亲！
70,,岩が開ききるのを待たず、\nグレアは弾かれたように\n竜の元へと駆け出した。,不等岩壁完全打开，\n古蕾雅便飞奔向那头龙。
71,グレア/古蕾雅,お父さん、お父さん！\nしっかりして！！,父亲，父亲！\n你振作一点！！
72,レンドラーヴェ,……モーディ……？\nいや、違う……その力は……,……莫蒂……？\n不，不对……这力量是……
73,レンドラーヴェ,ああ……そうか……\nお前が……グレアか。,啊啊……原来如此……\n你就是……古蕾雅吗。
74,グレア/古蕾雅,……！\n私の名前、知ってたの……？,……！\n你知道我的名字……？
75,レンドラーヴェ,ああ……\nお前が生まれる前、\n彼女が……言っていた。,嗯……\n在你出生之前，\n她……告诉过我。
76,レンドラーヴェ,グレア……眩き光……\n未来を切り開き、闇をも払う\n強い子になるように、と……,古蕾雅……耀眼的光明……\n她说愿你能开辟未来、驱散黑暗\n成为一个坚强的孩子……
