id,name,text,trans
0-chapter_name,,血の呼び声,血脉的呼唤
0-synopsis,,ある日を境に、グレアは亡くなった本当の父である竜の夢を毎日見るようになる。それに伴い自らの竜の力も強まり、悩んだグレアは偶然再会した姬塔達に相談することに。姬塔達と話し、父がまだ生きているかもしれないと考えたグレアは、父の行方を知るため姬塔達と故郷へ戻るのだった。,从某一天起，古蕾雅开始每天梦见自己已故的生父——那条龙。与此同时，她自身的龙之力也逐渐增强。为此烦恼的古蕾雅，向偶然重逢的姬塔一行人倾诉了此事。与姬塔他们交谈后，古蕾雅认为父亲可能还活着，于是为了探寻父亲的下落，与姬塔他们一同返回了故乡。
1,,ある日、姬塔一行を乗せた\nグランサイファーはとある島の上を\n航行していた。,某一天，格兰赛法载着姬塔一行人\n在某座岛屿的上空航行。
2,ルリア/露莉亚,あっ！\n見えてきましたよ、\n姬塔、グレアさん！,啊！\n能看见了哦，\n姬塔、古蕾雅！
3,,その甲板で周囲の景色を\n見つめていたルリアが、\n遠くに見えた火山を指差す。,在甲板上眺望四周景色的露莉亚\n指向远方的火山。
5,ルリア/露莉亚,<span class='scene-font-4'>きゃっ！</span>\n今の声、あの火山から……？,<span class='scene-font-4'>呀！</span>\n刚才的声音，是从那座火山传来的……？
6,ビィ/碧,ゴクリ……\nまだ結構距離があるのに、\nここまで届いてくるぜ。,唔……\n明明距离相当远，\n这里竟然也能听到啊。
7,グレア/古蕾雅,私にも分かるよ。\nあの火山の溶岩みたいに、\n熱く滾る竜の力……,我也能感觉到。\n如同那座火山的熔岩一般，\n炽热沸腾的龙之力……
8,グレア/古蕾雅,あの火山が、\n竜の国レグニス。\n私のお父さんの故郷……,那座火山，就是\n龙之国雷古尼斯。\n我父亲的故乡……
9,ルリア/露莉亚,……あそこに、\nグレアさんの本当のお父さんが\nいるんですね。,……古蕾雅的亲生父亲\n就在那里吧。
10,グレア/古蕾雅,……うん。\nお父さんの気配に\n近付いてるのを感じる。,……嗯。\n我能感觉到\n父亲的气息越来越近了。
11,グレア/古蕾雅,それともうひとつ……\n大きな竜の力が。,还有另一个……\n强大的龙之力。
12,,火山を見つめながら、\nグレアは険しい顔で\n胸元を握り締める。,古蕾雅凝视着火山，\n神情严肃地\n揪紧胸口。
13,グレア/古蕾雅,（お母さん……\n私、ここまで来たよ。\nだから……）,（妈妈……\n我已经来到这里了。\n所以……）
14,グレア/古蕾雅,（だから、お願い。\nお父さんを助けるために……\n私に勇気を頂戴）,（所以，拜托了。\n为了拯救父亲……\n请赐予我勇气）
15,,目を閉じたグレアは、\n亡き母の気配を辿るように\nここに至るまでの日々を思い返した。,古蕾雅闭上双眼，\n仿佛在追寻已故生母的气息般，\n回忆起向这里启程前的时日。
16,,──事の起こりは\n数週間前まで遡る。,──事情的起因\n要追溯到数周前。
22,グレア/古蕾雅,はぁ……,呼……
23,,ある日の夜。\nグレアはベッドに腰掛けながら\n自分の両手を見つめ溜息を吐く。,某天夜里。\n古蕾雅坐在床边，\n凝视着自己的双手，发出叹息。
24,グレア/古蕾雅,（私の中の竜の力……昔よりは\n制御できるようになったけど、\nまだ完璧じゃない……）,（我体内的龙之力……\n虽然比过去控制得更好，\n但还不完美……）
25,グレア/古蕾雅,（気持ちが昂るとどうしても\n力に引きずられそうになる。\n……もっと頑張らないと）,（情绪高涨时总是\n容易被力量牵着走。\n……必须更加努力才行）
26,,人間と竜族のハーフであるグレアは、\n竜の翼や尾だけでなく、\n竜族が持つ強い力を持って生まれた。,身为人类与龙族的混血儿，\n古蕾雅不仅生来就长有龙翼与龙尾，\n还拥有龙族特有的强大力量。
27,,幼い頃、その強大過ぎる力によって\n人を傷つけてしまったことから、\nグレアにとって忌むべきものだった。,因幼年时那股过于强大的力量\n伤害过他人，\n古蕾雅十分排斥这股力量。
28,,しかし、以前マナリア学園で起きた\n事件をきっかけに、グレアは竜の力を\n守るために使うことを決意する。,然而，以之前在马纳利亚学园\n发生的事件为契机，古蕾雅决心\n将龙之力用于守护他人。
29,,以来、グレアは自らの竜の力を\n完全に制御するため、\n日々鍛錬を行っていた。,自那以后，古蕾雅为了\n完全掌控自身的龙之力，\n每天都坚持锻炼。
35,グレア/古蕾雅,う……,呜……
38,グレア/古蕾雅,（まただ……\n最近、竜の力を使うたびに\n身体がおかしくなる……）,（又来了……\n最近每次使用龙之力，\n身体都会感到异样……）
39,グレア/古蕾雅,……ふう。\n何だか疲れたし、\n今日はもう寝よう……,……呼。\n总觉得已经累了，\n今天就先睡吧……
45,グレア/古蕾雅,（今の音は、何……？）,（刚才的声音，是什么……？）
46,,唐突に響いた咆哮に、\n沈んでいたグレアの意識が\n急激に引き上げられる。,突如其来的咆哮声，\n将古蕾雅沉落的意识\n猛然拉回。
47,グレア/古蕾雅,（……熱い。\n息をしてるだけで\n身体が焼けそう……）,（……好热。\n仅仅是呼吸\n就感到身体仿佛要被灼伤……）
48,グレア/古蕾雅,（……ここは、どこ？）,（……这里是，哪里？）
55,グレア/古蕾雅,（！！）,（！！）
56,,目を開けた瞬間、\n目の前を過った業火に\n思わず息を詰める。,睁开眼的瞬间，\n眼前掠过的业火\n让她不由自主地屏住了呼吸。
57,赤い竜,────！！,────！！
58,グレア/古蕾雅,（竜が炎に襲われてる……？）,（那头龙被火焰袭击了……？）
59,グレア/古蕾雅,（なんだか分からないけど、\nこのままじゃ、あの竜が危ない……\n助けなくちゃ！）,（虽然不太明白情况，\n但这样下去，那头龙会有危险……\n得去救他！）
60,,炎に巻かれ、苦しみ藻掻く\n竜を見たグレアが\n駆け出そうとしたその瞬間──,看到身缠烈焰、痛苦挣扎的龙，\n古蕾雅正欲冲出的那一瞬间──
62,グレア/古蕾雅,（くっ……！）,（唔……！）
69,竜の影,────？,────？
70,グレア/古蕾雅,（炎が竜の形になった……？\n何か言ってるみたいだけど……）,（火焰化为了龙的形态……？\n好像在说着什么……）
71,竜の影,────,────
72,グレア/古蕾雅,（……ダメ、分からない。\n雑音が酷くて……）,（……不行，听不懂。\n杂音太严重了……）
73,竜の影,────,────
74,,眉を顰めるグレアの表情を見た\n竜の影は、やがて諦めたように\n背を向ける。,看到古蕾雅紧锁眉间，\n那道龙之影终于像是放弃了一般\n转过身去。
75,,竜の影の視線の先には、\n炎に焼かれ苦しみ喘ぐ\n赤い竜の姿。,龙之影的视线转向\n那头被火焰灼烧、\n痛苦喘息的红龙。
76,グレア/古蕾雅,（……！\n待って！　その竜に\n何をするつもりなの！？）,（……！\n等等！ 你想对那头龙\n做什么！？）
77,竜の影,────,────
81,,ちらりとグレアを一瞥した竜の影は、\n顎を大きく開くと瞬きのような速さで\n赤い竜へと噛みついた。,龙之影瞥了古蕾雅一眼，\n随即敞开下颚，\n转瞬间袭咬了红龙。
82,竜の影,────！！,────！！
85,,竜の影に噛みつかれると同時、\n燃え上がった赤い竜に\nグレアは目を大きく見開く。,就在红龙遭到龙之影啃咬的那一刻，\n古蕾雅看着烈火中的红龙，\n瞪大双眼。
86,,そして、無意識に叫んだ。,然后，她下意识地喊了出来。
87,グレア/古蕾雅,────お父さん！！,────父亲！！
94,グレア/古蕾雅,……！！,……！！
95,,暗い室内に荒い呼吸だけが響く中、\nグレアは気持ちを落ち着かせるように\nゆっくりと瞬いてから体を起こす。,昏暗的房间中只有急促的呼吸声回响，\n古蕾雅仿佛要让心情平静下来般\n缓缓眨了眨眼，随后坐起身来。
96,グレア/古蕾雅,……お父さん、か。\nなんでそんなことを\n言ったんだろう……,……父亲，吗。\n我为什么会\n说出那种话呢……
97,グレア/古蕾雅,本当のお父さんとは\n会ったこともないのに……,我明明从未见过\n亲生父亲……
98,グレア/古蕾雅,……熱い。\nまだ、身体の奥で\n炎が燻ってるみたい。,……好热。\n体内仿佛有火焰在闷烧。
99,グレア/古蕾雅,何だったんだろう、あの夢。\n私に何を伝えたかったのかな……,那个梦，究竟是怎么回事。\n它到底想向我传达什么呢……
100,,迷子の子供のように弱々しい\nグレアの呟きは、室内に満ちる\n夜の静寂に溶けて消えた。,古蕾雅如同迷路的孩子般\n无力地喃喃自语，\n就此融入充满房间的寂静夜色中。
106,,グレアが初めて竜の夢を\n見てから数日後。,距古蕾雅第一次梦见龙族\n过了数日。
107,グレア/古蕾雅,はぁ……,唉……
108,グレア/古蕾雅,（あれから、毎日同じ夢を見るけど\n言葉は分からないままだし……）,（从那以后，我每天都做同样的梦，\n却依然听不懂那些话……）
109,グレア/古蕾雅,（……それに何となくだけど、\n夢を見る前よりも\n竜の力が強くなってる気がする）,（……而且，虽然只是感觉，\n但我的龙之力似乎\n比做那个梦之前更强了）
110,グレア/古蕾雅,せっかく、竜の力を\n制御できるように\nなってきたのに……,明明好不容易\n才逐渐能够控制\n龙之力了……
111,,あの夜以来、毎晩同じ竜の夢を\n見続けているグレアは、日に日に\n竜の力が強まっているのを感じていた。,自那夜起，古蕾雅每晚都会做同一个\n关于龙族的梦，且日复一日地\n感受到龙之力在不断增强。
112,グレア/古蕾雅,（やっぱり、アンに手紙を\n書いてみようかな……）,（果然还是给安\n写封信吧……）
113,グレア/古蕾雅,（……ううん、ダメ。\n私が悩んでるって知ったら、\nきっとアンは心配する）,（……不，不行。\n如果安知道我在烦恼，\n她一定会担心的）
114,グレア/古蕾雅,（アンにも王女として\n果たさなきゃいけない使命がある。\nそれを邪魔したくない）,（安也有作为公主\n必须履行的使命。\n我不想妨碍她）
115,グレア/古蕾雅,（アンに頼ってばかりじゃダメ。\n私の問題ぐらい自分で\n解決できるようにならないと……）,（不能总是依赖安。\n至少自己的问题\n必须学会自己解决……）
116,グレア/古蕾雅,でも……\nどうすればいいんだろう。\nどうすれば……,但是……\n我该怎么办才好呢。\n该怎么办……
117,,一向に答えの出ない悩みに、\nグレアは消沈したように\n膝を抱えた。,面对始终找不到答案的烦恼，\n古蕾雅像是泄了气般\n抱住膝盖。
120,ビィ/碧,よぉ、ピアノの姉ちゃん！\nやっぱりここにいたんだな！,哟，弹钢琴的姐姐！\n你果然在这里啊！
121,グレア/古蕾雅,ビィさん！\nそれから、姬塔さんと\nルリアさんまで……,碧！\n还有姬塔和露莉亚也……
122,ルリア/露莉亚,お久しぶりです、グレアさん！\n依頼で近くに用事があったので\n遊びに来ちゃいました！,好久不见，古蕾雅！\n我们因为委托在附近办事，\n就顺道过来玩了！
122-sel1_txt,,元気だった？,你还好吗？
