id,name,text,trans
1,アスカ/明日香,もぐ……もぐ……\nバカシンジの弁当……\n最近はまあまあいい感じね……,嚼……嚼……笨蛋真嗣的便当……最近感觉还不错呢……
2,アスカ/明日香,というか、なんか……\n前よりも腕が上がってるような……？,或者说，总觉得……手艺好像比以前进步了……?
4,マリ/玛丽,おやおや～？\nもしかして、姫も気になってる？\nワンコくんのヒ・ミ・ツ♡,哎呀哎呀～? 难道说，公主也很在意吗？小狗君的秘・密♡
5,アスカ/明日香,ひゃ！？　コネメガネ……！？,呀！？眼镜关系户……!？
6,アスカ/明日香,なによ、ずいぶんと訳知り顔ね……,什么嘛，摆出一副什么都知道的样子……
7,マリ/玛丽,ふっふーん、この目に掛かれば\nなんでもお見通しよん♪,哼哼，只要被我这双眼睛盯上，可就什么都瞒不住啦♪
11,ローアイン/罗艾因,てかシンちゃんの物覚え、パねくね？\n吸収することスポンジの如しだわ。,话说小真的学习能力，超强的吧？？吸收东西就像海绵一样呢。
12,エルセム/艾尔塞姆,グラサイ流の仕込み術、\nパーペキ免許皆伝じゃん！\n第二部「グルメ奥義編」開幕しちゃう？,格兰赛流派的厨艺真传，\n完美地全部掌握了呢！第二部 《美食奥义篇》要开幕了吗？
13,シンジ/真嗣,そんな……僕なんて\nローアインさん、エルセムさん、\nトモイさんに比べればまだまだだよ。,哪有……我跟罗艾因、艾鲁塞姆、托莫伊比起来还差得远呢。
14,トモイ/托莫伊,かぁ～！　勉強熱心な上に謙虚とか\nパねえわ！　養子にもらいたみが\n溢れまクリスティーだわ！,哇啊～！不仅学习认真还很谦虚，太棒了吧！想收养你做养子的心情都要满溢出来啦！
15,ローアイン/罗艾因,あ！　じゃあさ、シンちゃんを\nグラサイキッチンに正式にスカウト\nするってのはＤｏよ？,啊！那这么说，把小真正式挖角到格拉赛厨房这个主意肿么样？
16,チャラ男たち,それな！！,就这样！！
17,シンジ/真嗣,ははは……僕がそこまで\n役に立てるかは分からないけど……\n考えておくよ……,哈哈哈……虽然不知道我能不能帮上忙……不过我会考虑的……
21,アスカ/明日香,あいつ、あんなことしてたんだ……\nしかも、なんかまんざらでも\nなさそうだし……,那家伙，居然在做那种事啊……而且，看起来好像还挺乐在其中的……
22,マリ/玛丽,機会があれば、\n姫も混ざって料理教わってみたら？,如果有机会的话，公主也去凑个热闹学学做饭怎么样？
23,アスカ/明日香,…………,…………
30,チャラ男たち,チャンアス、最高！！\nウェ～～～イ！！！！,腌菜，超美味！！耶～～～！！！
33,アスカ/明日香,なんかヤダ……！！,总觉得不行……！！
34,マリ/玛丽,え～～？\nおもしろそうなのに～～,哎～～? 明明看起来很有趣的～～
info,,,scene_evt251105_cp10_q1_s10
译者,,,朔夜Rei
