id,name,text,trans
0-chapter_name,,第5話 夢想と現実,第5话 梦想与现实
0-synopsis,,治安維持のため、巣穴への出入り口は塞がれることになった。探偵としての任を終え去ろうとするサリエルを、バロワはある場所へと案内する。一方、ミカエルとアズラエルは巣穴に続く路地裏で顔を合わせる。ミカエルはアズラエルと話す中で、役割にとらわれない自分自身の気持ちに気づき、「もぐら座のミカ」であることを自ら選択する。アズラエルは喜び、再びもぐら座の皆と過ごしたいと語るのだった。,为了维护治安，通往巢穴的入口将被封堵。侦探任务结束后，沙利叶正准备离开，巴洛瓦却带他前往了某个地方。另一方面，米迦勒与亚兹拉尔在通往巢穴的小巷里相遇。与亚兹拉尔交谈后，米迦勒察觉到了自己不受职责束缚的真实心意，并主动选择成为「鼹鼠座的米迦」。亚兹拉尔欣喜不已，也说出了想再次与鼹鼠座众人共度时光的愿望。
1,,それぞれの想いを乗せて、\n新しい朝を迎えたサザクの街。,承载着各自的心愿，\n沙扎克的街道迎来了崭新的早晨。
2,,その裏路地には重機が運び込まれ、\n工事中の看板が立てられていた。,小巷里运来了重型机械，\n还立起了施工中的告示牌。
3,サリエル/沙利叶,地下に繋がる穴……\n塞ぐ事になったんだね。,通往地下的洞……\n决定要堵上了啊。
4,バロワ/巴洛瓦,ああ……\n我々の調査によって、\n地下に危険がない事がわかったからな。,是啊……\n经过我们的调查，\n已经确认地下没有危险了。
5,サリエル/沙利叶,……？\n危険がないと塞ぐの？,……？\n没有危险反而要堵上吗？
6,バロワ/巴洛瓦,話していなかったか？\n地下調査を依頼してきたのは、\nサザクフェスティバルの主催者でな。,我没跟你说过吗？\n委托我们调查地下的，\n是沙扎克嘉年华的主办方。
7,バロワ/巴洛瓦,たまたま見つけた昔の図面で、\nこの付近に地下空間がある事を\n知ったらしいんだが……,他们似乎是偶然从一张旧图纸上，\n得知这附近存在地下空间的……
8,バロワ/巴洛瓦,こういう場所は悪い溜まり場になる。\nそこで主催者は町長にも相談し、\n治安を考慮して封鎖したいと考えた。,这种地方容易成为不法之徒的聚集地。\n于是主办方与镇长商议后，\n出于治安考虑，打算将其封锁。
9,サリエル/沙利叶,そうか……\nそれで穴を塞いでも問題ないか、\n僕達に事前調査を……,原来如此……\n所以才让我们事先调查，\n堵上洞口是否会有问题……
10,バロワ/巴洛瓦,……すまない。\n封鎖は必要ないと提言したのだが、\n工事は止められなかった。,……抱歉。\n我虽然建议过没必要封锁，\n但还是没能叫停施工。
11,サリエル/沙利叶,ん……？\n工事したら困る事があるの？,嗯……？\n施工会有什么麻烦吗？
12,バロワ/巴洛瓦,困る事って……\nそれは君の居場所が……,什么麻烦……\n那当然是你的容身之处……
13,サリエル/沙利叶,…………？,…………？
14,バロワ/巴洛瓦,あー……\nところで、サリエル君。\nその可愛らしい布は何かね？,呃……\n话说回来，沙利叶。\n那块可爱的布是什么？
15,サリエル/沙利叶,これ……？\nもぐら座の旗だよ。\n巣穴でなんとなく拾ったんだ。,这个……？\n是鼹鼠座的旗子。\n我在巢穴里不知怎么就捡起来了。
16,バロワ/巴洛瓦,旗……？\n君がなんとなく……？,旗子……？\n你不知怎么就……？
17,サリエル/沙利叶,……僕はもう行くよ。\nこの依頼が終わったら、\n虹を探す旅に戻るつもりだった。,……我该走了。\n我本来就打算等委托结束后，\n继续踏上寻找彩虹的旅程。
18,サリエル/沙利叶,じゃあ、また……\n何か手掛かりが見つかったら──,那么，再见……\n如果发现了什么线索──
19,バロワ/巴洛瓦,ちょっと待つんだッ！,等一下！
20,バロワ/巴洛瓦,虹クワさんだ……！\n虹を見つけたければ、\n虹クワさんを探した方がいいぞ！,是虹锹先生……！\n你要是想找到虹，\n就该去找虹锹先生！
21,サリエル/沙利叶,ニジクワサン……？,虹锹先生……？
22,,首を傾げるサリエルに対し、\nバロワは得意げに口を開く。,面对歪头不解的沙利叶，\n巴洛瓦得意地开口说道。
23,バロワ/巴洛瓦,……子供の頃の話だ。\n森で幻のレインボウクワノコ……\n虹クワさんを探してたら迷子になった。,……那是我小时候的事。\n我在森林里寻找传说中的彩虹锹形虫……\n也就是虹锹先生，结果迷了路。
24,バロワ/巴洛瓦,だが俺は鬱蒼とした森の奥……\n道なき道に惹かれて前進した！,然而，我却被茂密森林深处……\n那无路可走之处吸引，奋勇前进！
25,バロワ/巴洛瓦,……決して怖くなって叫びながら\n爆走していたわけではないぞッ！,……我可绝不是因为害怕，\n才一路尖叫着狂奔的！
26,バロワ/巴洛瓦,すると、どうだ？\n目の前の樹に眩い輝きが……\n幻の虹クワさんに出会えたのだ！,结果，你猜怎么着？\n眼前的树上闪起耀眼光芒……\n我遇见了传说中的虹锹先生！
27,サリエル/沙利叶,そう……\n僕には真似できない。\n名探偵の勘はすごいね。,这样啊……\n我可模仿不来。\n名侦探的直觉真厉害。
28,バロワ/巴洛瓦,どうかな？\n君もさっき言っていただろう。\n旗を「なんとなく」持ち出したと。,是吗？\n你刚才不也说过，\n自己「不知怎么」就带出了旗子吗？
29,サリエル/沙利叶,…………,…………
30,バロワ/巴洛瓦,君の熱意は素晴らしい。\nだが運命の女神は気まぐれだ。\n道を直進する者に微笑むとは限らん。,你的热忱令人钦佩。\n但命运女神喜怒无常，\n未必会向一味直行的人微笑。
31,バロワ/巴洛瓦,大切にしたまえ。\n君が見つけた道なき道を……\nそのもぐら座の旗を！,珍惜它吧。\n珍惜你发现的那条无路之路……\n还有那面鼹鼠座的旗帜！
32,サリエル/沙利叶,……わかった。\n虹を見つけるためならそうする。,……我明白了。\n如果能借此找到彩虹，我就照做。
33,バロワ/巴洛瓦,今はそれでもいい！\nいずれポケットの中身に気づくはずだ。,现在这样也无妨！\n总有一天，你会察觉口袋里装着什么。
34,サリエル/沙利叶,…………？,…………？
35,バロワ/巴洛瓦,さあ、案内しよう！\n君が向かうべき場所は、\nこの名探偵バロワが調べておいた！,来吧，由我为你带路！\n你该去的地方，\n本名侦探巴洛瓦早已调查清楚！
36,,サリエルは旗の布を懐にしまうと、\nバロワと共に裏路地を離れるのだった。,沙利叶将旗布揣进怀里，\n随后与巴洛瓦一同离开了小巷。
41,,そのふたりと入れ替わるように、\n裏路地に現れた人影があった。,仿佛与两人擦肩而过一般，\n又有两道人影出现在小巷里。
44,ミカエル/米迦勒,巣穴が……,巢穴竟然……
47,アズラエル/亚兹拉尔,工事中……？,在施工……？
48,ミカエル・アズラエル,……あ。,……啊。
54,,目が合ったふたりは、\n裏路地を離れると、\n広場のベンチに並んで座る。,四目相对的两人离开小巷，\n并肩坐到了广场的长椅上。
55,アズラエル/亚兹拉尔,……まさか\n巣穴に入れないなんて……,……没想到\n竟然进不了巢穴了……
56,ミカエル/米迦勒,もぐら座は解散したが、\nあの空間すら残らぬとは……,鼹鼠座虽然已经解散，\n没想到连那片空间也留不下来……
57,アズラエル/亚兹拉尔,…………,…………
58,アズラエル/亚兹拉尔,……ミカエル様は\nどうして巣穴に来たの？,……米迦勒大人，\n你为什么会来巢穴？
59,ミカエル/米迦勒,……何故だろうな。\n妾自身にもわからん。,……是啊，为什么呢。\n连妾身自己也不明白。
60,ミカエル/米迦勒,アズラエルに会いに行くため、\nガブリエルの元へ向かっていたが……\n気付けば足が向いていた。,妾身原本正要前往加百列那里，\n去见亚兹拉尔……\n可回过神时，双脚已带妾身来到了这里。
61,アズラエル/亚兹拉尔,それって……\nもしかしてアズに謝るため？,难道……\n你是来向亚兹道歉的吗？
62,ミカエル/米迦勒,……ああ。,……嗯。
