id,name,text,trans
0-chapter_name,,トロイメライと王冠,梦幻曲与王冠
0-synopsis,,ゲストの音楽家が姿を消すというハプニング。新たに届いた脅迫状には、メドヴェキアをかつて治めていた「クイーン」復活の儀式を行うと書かれていた。母親とまた会えるかもしれない可能性に心動かされるヴァンピィ、メドヴェキアの民達を誘拐の犯人と決めつけてよいのか悩むヴァイト。ヴァイトは一度場を仕切り直し、情報を集めるために禁書庫へ籠ることにするのだった。,突发了嘉宾音乐家失踪的事件。新送达的恐吓信中写道，将举行使昔日统治梅德维基亚的「女王」复活的仪式。斑比因可能再次与母亲相见的可能性而心动不已，斑特则苦恼于是否可以直接认定是梅德维基亚的民众犯下绑架案。斑特决定先重新整顿局面，为收集情报而将自己关在禁书库中。
1,ヴァイト/斑特,姬塔サン……\nコンサートが中止になって\nしまってすまない。,姬塔……\n音乐会不得不中止，\n真是抱歉。
1-sel1_txt,,行方不明の人は？,失踪的人呢？
3,ヴァイト/斑特,情けない話だが、\nまだ見つかっていない。,说来惭愧，\n还没有找到。
4,ヴァイト/斑特,その……姬塔サン、\n客人である君にこんなことを\n頼むのは、とても心苦しいんだが……,那个……姬塔，\n明知你是客人却还要\n拜托你这种事，我实在过意不去……
4-sel1_txt,,いいよ,没关系
4-sel2_txt,,やだ,我不要
6,ヴァイト/斑特,姬塔サン……\nまだなにも言っていないのに……\nありがとう。,姬塔……\n我明明还什么都没说……\n谢谢你。
8,ビィ/碧,ふざけてる場合かって！\n緊急事態なんだろ？\nいいぜ、なんでも言ってくれ！,现在可不是开玩笑的时候！\n这是紧急事态对吧？\n没问题，尽管说！
9,ヴァイト/斑特,感謝する……,感激不尽……
10,ヴァイト/斑特,今この国に滞在している人間達の、\n護衛をお願いしたい……,我想拜托你\n保护目前滞留在岛上的人类……
11,ヴァイト/斑特,この誘拐が……考えたくもないが\nヴァンパイアの仕業である\n可能性がある……,这起绑架……虽然我不愿去想，\n但很有可能是\n吸血鬼所为……
12,ビィ/碧,ああ……脅迫状の手紙……\nヴァンパイアしか知らない\n文字だったもんな……,嗯……毕竟那封恐吓信……\n用的是只有吸血鬼才懂的\n文字写的……
13,ルリア/露莉亚,じゃあ、やっぱり……,这样的话，果然是……
14,ヴァンピィ/斑比,うぅー……,呜呜——
15,ヴァイト/斑特,きっと、我々では\n余計に不安を与えてしまう。,由我们出面的话\n恐怕会让大家更加不安。
16,ルリア/露莉亚,わかりました……\n護衛は任せてください！,明白了……\n护卫的任务就交给我们吧！
17,ヴァイト/斑特,恩に着るよ。人間達は\n宿の一棟に集めてあるから\n詳しくは部下から話を聞いてくれ。,承蒙关照。人类客人们\n已经被集中安排在一栋旅馆中了，\n详细情况请向我的部下询问。
18,ヴァンピィ/斑比,姬塔……\nスイ達も、ごめんねぇ……,姬塔……\n翠，你们也是，对不起呀……
19,スイ/翠,ど、どうしてヴァンピィちゃんが\n謝るのでしょうか！\n悪いのは犯人ですよ！,为、为什么斑比\n要道歉！\n做坏事的是犯人啊！
20,ヴァイト/斑特,いいや……本当に犯人が\nヴァンパイアなのだとしたら……\nメドヴェキア全体の失態だ。,不……如果犯人真的是\n吸血鬼的话……\n那就是整个梅德维基亚的失态。
21,ヴァイト/斑特,届いていた脅迫状を……クソ……\n信じたくなかった、見たくなかった。\n……目を背けてしまった。,对于早已送达的那封恐吓信……可恶……\n我不愿相信、也不愿去看。\n……是我逃避了。
22,ヴァイト/斑特,だが状況証拠を見れば見るほど、\nメドヴェキアのヴァンパイアが\n犯人である可能性が高まっていく。,但越是看现场的证据，\n梅德维基亚的吸血鬼\n就是犯人的可能性就越高。
23,ヴァンピィ/斑比,メドヴェキアのみんなは、\nこんなことしないもん……,梅德维基亚的大家\n才不会做这种事呢……
24,ベス,ぎゃううう……,嗄呜呜呜……
25,ヴァイト/斑特,……我々はフェルドラク様と\nこの件について話し合ってくる。\nすまないが護衛の件、よろしく頼む。,……我们去和费尔德拉克大人\n商议这件事。\n护卫的事就拜托你了。
26,ヴァイト/斑特,……ヴァンピィ、行くぞ。,……斑比，走吧。
27,ヴァンピィ/斑比,わかってるもん……\nベスちゃんも行こ……,我知道啦……\n贝丝也去吧……
28,ベス,ぎゃう……,嗄呜……
29,,ヴァイトは深々と頭を下げ、\nヴァンピィを連れて\n部屋から出ていった。,斑特深深地低下头，\n随后带着斑比\n离开了房间。
30,,コンサートの熱気はどこへやら。\nメドヴェキアの夜は、\n静かに更けていく──,音乐会的热烈气氛已不知去向。\n梅德维基亚的夜晚\n在寂静中渐渐深沉──
36,ヴァイト/斑特,……続いて目撃情報についてですが、\n暗闇の中での出来事だったこともあり\nほとんど特定できない状況です。,……接下来是关于目击情报，\n由于事情发生在黑暗中，\n几乎无法确定任何情况。
37,フェルドラク,被害者の女性が自分から消えた、\nという可能性は？,有没有可能是那位女性自行消失的？
38,ヴァイト/斑特,ないとは言い切れません。\nですが動機がなさすぎます。,无法断言没有。\n但动机实在不足。
39,ヴァイト/斑特,彼女は所属楽団から指示されて\nここを訪れただけのゲスト。\n滞在中の素行も良好でしたから。,她只是作为嘉宾\n受所属乐团的指示前来这里。\n逗留期间的行为举止也很良好。
40,ヴァンピィ/斑比,あのおねーさん、\nすごーく優しかったもん！\n悪そーな感じは全然なかったよ……,那位大姐姐\n非常非常温柔！\n完全看不出任何坏心眼……
41,フェルドラク,そうか……私もそう思う。\n感情論からしても、俯瞰した視点で\nみたとしても彼女は被害者だろうな。,这样啊……我也这么认为。\n无论从感情上，还是从\n客观角度来看，她应该都是受害者。
42,フェルドラク,……そうなると、やはり──,……这样一来，果然还是──
45,優しげなヴァンパイア,し、失礼いたします！,打、打扰了！
46,ヴァイト/斑特,どうした？\n何か進捗が？,怎么了？\n有什么进展吗？
47,優しげなヴァンパイア,そ、それが……,那、那个……
48,几帳面なヴァンパイア,脅迫状が届きました。\n以前届いたものと同形式、\n筆跡も同じです。,恐吓信又来了。\n格式和之前那封相同，\n笔迹也一样。
49,ヴァンピィ/斑比,また……！？\n今度はなにが書いてあるの……！？,又来了……！？\n这次写了什么……！？
50,几帳面なヴァンパイア,読み上げます。\n<span class='scene-font-italic scene-font-blue'>『歓喜せよ──』</span>,我念给您听。\n<span class='scene-font-italic scene-font-blue'>『欢喜吧──』</span>
51,,『歓喜せよ！\n満月の夜、悪しきヒトの血によって\n我らが女王は復活するだろう』,『欢喜吧！\n在满月之夜，藉由邪恶人类的鲜血，\n吾等的女王将会复活』
52,ヴァイト/斑特,女王だと……？\nまさかクイーン様のことか？,女王……？\n难道是指女王陛下？
53,,クイーン──今は去りし女王。\nヴァイトとヴァンピィの\n母親でもあるが……,女王——现已离去的女王。\n也是斑特和斑比\n的母亲……
54,ヴァンピィ/斑比,ママ……？,妈妈……？
55,ヴァイト/斑特,（い、意味が分からない……\n突飛もなさすぎる……\nそもそも母様は……）,（我、我不明白……\n这也太荒诞了……\n况且母亲大人她……）
56,フェルドラク,…………,…………
57,ヴァイト/斑特,（いや、満月の夜、\n人間の血──復活。\nこの単語、どこかで……）,（不，满月之夜、\n人类之血──复活。\n这些词，我好像在哪……）
58,優しげなヴァンパイア,とんでもない内容なもので\nそのままお伝えするべきか\n迷ったのですが……,因为内容太过骇人，\n我一直在犹豫是否该\n直接传达这件事……
59,フェルドラク,荒唐無稽の話と捨て置かず、\nよくぞ伝えてくれた。,你没有把这当作无稽之谈搁置一边，\n而是前来传达，做得很好。
60,フェルドラク,しかし……\nクイーンの復活、か……,不过……\n复活女王吗……
61,ヴァンピィ/斑比,ふっかつぅ……？\nねぇ、フェルドラク……ママって\n遠いところに行ったんじゃ……,复活……？\n可是，费尔德拉克……妈妈她\n只是去了很远的地方不是吗……
62,フェルドラク,…………,…………
63,フェルドラク,……ああ、その言葉に\n嘘偽りは、ない……,……嗯，这话并无虚假……
64,ヴァイト/斑特,（フェルドラク様……）,（费尔德拉克大人……）
65,ヴァイト/斑特,今の論点はそこではない。\n犯人は……いや、敵は。\n許しがたい侮蔑をしている。,现在的论点不是这个问题。\n犯人……不，敌人。\n正在进行不可饶恕的亵渎。
66,ヴァイト/斑特,内容の真偽はどうあれ、\nクイーン様を人間の血で\n復活させるなんて……！！,无论内容真假，\n竟敢说要用人类的鲜血\n来复活女王陛下……！！
67,ヴァイト/斑特,現状のメドヴェキアが掲げる\n『融和』という目標に\n真っ向から異を唱えている。,这是对当前梅德维基亚所倡导的\n『融和』这一目标的\n正面挑衅。
68,几帳面なヴァンパイア,人間を犠牲にするといっている\nようなものですものね……,信里相当于说\n要牺牲人类呢……
69,几帳面なヴァンパイア,まだこのようなことを\n考える者がいるとは……嘆かわしい。,没想到还有人在\n想这种事……真是令人叹息。
70,優しげなヴァンパイア,やっぱり、大規模な捜査が\n必要ではないでしょうか。\n民から反逆者をあぶり出さねば。,果然，还是应该进行\n大规模搜查吧。\n必须从民众中揪出谋反者。
71,ベス,ぎゃう、ぎゃうううう……,嗄呜、嗄呜呜呜呜……
72,ヴァンピィ/斑比,…………,…………
73,フェルドラク,いや。\n民に疑いを向けることには\n慎重になったほうがよい。,不。\n去怀疑民众这件事，\n还是谨慎为好。
74,優しげなヴァンパイア,で、ですが！　\nこのままでは人間達が\n更なる被害に合うかも……！,可、可是！\n再这样下去，人类们\n可能会遭受更进一步的伤害……！
75,ヴァイト/斑特,フェルドラク様の仰る通りだ。\n民からの反感を買う可能性もある。\n気持ちはわかるが、今は抑えてくれ。,费尔德拉克大人说得对。\n这样有可能招致民众的反感。\n我理解你的心情，但请先忍耐一下。
76,優しげなヴァンパイア,……っ。\nはい……,……呃。\n是……
77,ヴァイト/斑特,しかし、はぁ……\nヴァンピィはどう思う？,不过，唉……\n斑比你怎么看？
78,ヴァンピィ/斑比,…………,…………
79,ベス,ぎゃうう……？,嗄呜呜……？
80,ヴァンピィ/斑比,はわ！　あ、えっと……\nヴァンピィちゃんはね……\nう～ん……,啊哇！ 啊、那个……\n斑比呢……\n嗯～～……
81,ヴァンピィ/斑比,……ごめんね、\nまだなんにも、思いつかないや……,……对不起，\n斑比还没想出什么办法……
82,ヴァイト/斑特,そうか……,是吗……
83,ヴァイト/斑特,（ヴァンピィ、\nかなりショックを受けているな……）,（看来斑比\n受到了相当大的打击啊……）
84,几帳面なヴァンパイア,……しかし、\n本当に可能なのだろうか……,……不过，\n真的可能实现吗……
85,フェルドラク,……何がだ？,……什么？
86,几帳面なヴァンパイア,あ、いえ、その……\nクイーン様の復活です。,啊、不，那个……\n我是指复活女王陛下。
87,几帳面なヴァンパイア,次の満月は３日後ですが、\nも、もし本当だったら……,下一个满月是在三天后，\n万、万一那是真的话……
88,優しげなヴァンパイア,……クイーン様の復活のために\n被害者が殺されるのを\n手をこまねいて見ていろと？,……你的意思是，为了复活女王陛下\n就眼睁睁看着\n受害者被杀吗？
89,几帳面なヴァンパイア,<span class='scene-font-4'>そんなことは言っていない！</span>\nチッ……卿は少々被害妄想が\n過ぎるのではないか？,<span class='scene-font-4'>我没那么说！</span>\n啧……你是不是有点\n被害妄想过头了？
90,几帳面なヴァンパイア,私が言いたいのは、\nだからこそ民への情報開示には\n慎重になったほうがよいということだ！,我想说的是，\n正因为如此，向民众公开信息时\n才更应该谨慎！
91,几帳面なヴァンパイア,クイーン様の復活を望む者も\n民の中にはいるだろう。\nもし民意が傾くようなことがあれば……,渴望女王陛下复活的人\n在民众中应该也存在。\n如果民意因此倾斜的话……
92,優しげなヴァンパイア,おい！　それは今のメドヴェキアを\nお作りになったヴァンピィ様への\n侮辱だ！　貴様よくも──,喂！ 你这不仅是对\n造就了如今梅德维基亚的斑比大人\n的侮辱！ 你这家伙竟敢──
93,フェルドラク,おい──……,喂──……
94,ヴァイト/斑特,いい加減にしろッ！！,给我适可而止！！
95,２人,…………,…………
96,ヴァイト/斑特,会議は踊るとはよく言ったものだな。\nこの有事にお前達が優先する仕事は\n仲間内での罵り合いか？,常言会议只是个形式，这话还真没说错。\n在这种非常时期，你们优先要做的事\n就是内讧对骂吗？
97,几帳面なヴァンパイア,……申し訳ございません。,……非常抱歉。
98,優しげなヴァンパイア,出過ぎた真似をいたしました……,是我失言了……
99,ヴァイト/斑特,わかったなら下がれ。\n出入国規制と情報収集を\n最優先にしろ。,明白了就退下吧。\n把出入境管制和信息收集\n作为最优先事项。
100,２人,はっ！,遵命！
103,ヴァイト/斑特,はあ……,唉……
104,フェルドラク,…………,…………
105,ヴァイト/斑特,……フェルドラク様？\nどうなさいましたか。,……费尔德拉克大人？\n您怎么了？
106,フェルドラク,いや……成長したものだと思ってな。\n往年のクイーンを思わせる一喝だった。,不……我只是觉得你成长了。\n刚才那一声呵斥，让人想起了当年的女王。
107,ヴァイト/斑特,勿体ないお言葉です。\n……クイーン様はずいぶん\n気の強い方だったんですね。,您过奖了。\n……女王陛下\n是位相当强势的人呢。
108,フェルドラク,ああ……お前達には、\nあまり話したことがなかったが……\n華のような……火のような方だった。,是啊……虽然对你们\n没怎么提起过……\n她是一位如花般绚烂……如火般热烈的人。
109,ヴァンピィ/斑比,ママ……,妈妈……
110,ヴァイト/斑特,ヴァンピィ……大丈夫か？,斑比……你还好吗？
111,ヴァンピィ/斑比,うん……ううん。\nヴァンピィちゃん、よくわからなくて。\nふっかつぅ……てのもだけど……,嗯……不。\n斑比自己也不太明白。\n还有他们说的复活也是……
112,ヴァンピィ/斑比,これって……\nママにまた、会えるって。\nこと……だよね？,这也就是说……\n又能见到妈妈了。\n是这个意思……对吧？
113,フェルドラク,……事実はどうあれ、\n脅迫状が伝えたいことは……\nそうだろうな。,……无论事实如何，\n恐吓信想要传达的……\n应该是那个意思吧。
114,ヴァンピィ/斑比,本当に、\nママとまた会えるの？,真的，\n还能再见到妈妈吗？
115,ヴァイト/斑特,君までそんなことを……,连你也说这种话……
116,ヴァンピィ/斑比,違うの……\nヴァンピィちゃんね……,不是的……\n斑比只是……
117,ヴァンピィ/斑比,一瞬そう考えちゃったのが、\nすごく、すごーく……\nなんだか嫌で……,自己竟然有一瞬间那样想了，\n这让斑比觉得非常、非常……\n莫名的讨厌……
118,フェルドラク,ヴァンピィ……,斑比……
119,ヴァンピィ/斑比,ヴァンピィちゃんって……\nママみたいにならなきゃ\nきっといけないのに……,明明斑比……\n必须变成像妈妈那样\n的人才行……
120,ヴァンピィ/斑比,こんな大変なこと起きてるのに\nもっとメドヴェキアのこと、\n考えなきゃなのに……,明明发生了这么严重的事，\n明明应该更多地去考虑\n梅德维基亚的事……
121,ヴァンピィ/斑比,外の人も大好きなのに！\nちょっとだけ……心がね……\nうごいちゃった……,明明斑比也很喜欢外面的人类们！\n却还是……内心……\n稍微动摇了……
122,フェルドラク,ヴァンピィ、偽るな。,斑比，不要掩饰。
123,ヴァンピィ/斑比,ふぇ……？,呜诶……？
124,フェルドラク,素晴らしい考えだ。\nお前はもう既に統治者に相応しい。\nだがな。,你的想法很好。\n你已经配得上统治者的身份了。\n但是啊。
125,フェルドラク,お前はまだ……幼い。\n大好きな母に会いたいと思うのは\n当然の感情だ、それは過ちと断ずるな。,你尚且……年幼。\n想见到深爱的母亲，\n这是理所当然的感情，不要将其断定为过错。
126,ヴァンピィ/斑比,うん……,嗯……
127,フェルドラク,お前もだぞ、ヴァイト。,你也是，斑特。
128,ヴァイト/斑特,は、はい……,是、是……
129,ヴァイト/斑特,（ヴァンピィは僕の姉で……\n母様と過ごした期間は、\n彼女のほうが長い）,（斑比是我的姐姐……\n论和母亲大人共度的时间，\n她比我更长）
130,ヴァイト/斑特,（母様を恋しく思う気持ちは、\nきっと彼女のほうが強い──）,（思念母亲大人的心情，\n她一定比我更强烈──）
131,ヴァイト/斑特,感情の……整理がつきません……,我无法……整理好自己的情绪……
132,ヴァイト/斑特,……だけど、脅迫状にあった単語には\n少し覚えがあります。,……但恐吓信中的那些词，\n我隐约有些印象。
133,フェルドラク,<span class='scene-font-spword'>禁書</span>か。私も覚えがある。\n共に探そう。,<span class='scene-font-spword'>禁书</span>吗。我也有印象。\n一起调查吧。
134,ヴァイト/斑特,いえ、不確定すぎることに……\nお時間をいただくわけには……,不，这件事太不确定了……\n不能占用您的时间……
135,ヴァイト/斑特,フェルドラク様は引き続き、\n混乱の鎮静化に専念してください。,请费尔德拉克大人继续\n专注于平息混乱。
136,フェルドラク,ふむ……任せてもいいだろうか。,嗯……那这件事就交给你，可以吗。
137,ヴァイト/斑特,もちろんです。\nでは禁書庫の利用許可を。,当然。\n那么请批准我使用禁书库。
138,ヴァイト/斑特,……ヴァンピィ、\n君は少し休んだほうがいい。\nベス、頼んだぞ。,……斑比，\n你最好稍微休息一下。\n贝丝，拜托了。
139,ヴァンピィ/斑比,うん……,嗯……
140,,ヴァイトは凛と顔を上げ、\n家族に背を向ける。\n未来の指導者の片割れとして。,斑特凛然抬起头，\n转身背对家人。\n作为未来其中之一的统治者。
141,,メドヴェキアの禁書庫──\n封じられたその場所で、\n彼はなにを見つけるのか。,在梅德维基亚的禁书库——\n那个被封禁的地方，\n他将会发现什么呢。
info,,,scene_chr872_q2_s10
译者,,,圣代天使
