id,name,text,trans
0-chapter_name,,メドヴェキア・コンサート,梅德维基亚音乐会
0-synopsis,,大規模なコンサートが開催されると聞き、久々にメドヴェキアを訪れた姬塔達。コンサートにはヴァイトやヴァンピィだけでなくスイやバルガ、島外から招致した人間によるオーケストラまで参加することを聞かされる。一行はメドヴェキアの変わりように驚きつつも融和施策が進んでいることを喜ぶが、同時にコンサートの中止を求める脅迫状の存在を知るのだった。,听闻梅德维基亚要举办大规模音乐会，姬塔一行人久违地造访此地。他们得知，参加音乐会的不仅有斑特和斑比，还有翠、巴尔加，甚至包括从岛外邀请来的人类管弦乐团。一行人对梅德维基亚的变化感到惊讶，但也为融合政策的推进感到欣喜，然而同时，他们也得知了存在要求中止音乐会的恐吓信。
1,,大規模なコンサートが開かれると聞き、\n久々にメドヴェキアを訪れた\n姬塔達。,听闻梅德维基亚即将举办大型音乐会，姬塔一行人久违地造访此地。
2,,外界との関係を断っていた\n過去を持ちながらも、今は\n着実に外へ目を向けているこの島。,这里过去虽然与外界断绝来往，但如今这座岛\n已坚定地将目光投向外界。
3,,今回も不器用ながらに心ある出迎えを\n期待していたが──,姬塔等人本以为这次也会迎来\n饱含心意但略显笨拙的迎接──
9,優しげなヴァンパイア,ようこそ、メドヴェキアへ！,欢迎来到梅德维基亚！
10,几帳面なヴァンパイア,こちらで荷物をお預かりします。\n市街地へ通じる馬車へ乗る時は\nこの番号札をご提示くださいね。,请在此处办理行李托运。\n在乘坐前往市区的马车时，\n请出示这张号码牌。
11,ルリア/露莉亚,わわっ、ありがとうございます……！,哇哇，非常感谢……！
12,ビィ/碧,な、なんだぁ……！？\nリゾートにでも来たみてーな\n歓迎ぶりじゃねーか！,什、什么啊……！？\n这欢迎的架势简直就像\n来到了度假胜地一样嘛！
15,ヴァイト/斑特,フフ……今回のコンサートには\n外から多くの客を呼んだからね。,呵呵……因为这次的音乐会\n邀请了许多外来的客人。
16,ヴァイト/斑特,無礼や粗相がないように\nそれこそリゾート地の接客を参考に、\n美しい歓迎の形を模索したんだ。,为了不失礼数、不出差错，\n我们参考了某些度假胜地的待客之道，\n摸索出了这种得体的迎客方式。
17,ルリア/露莉亚,ヴァイトさん！,斑特！
18,ヴァイト/斑特,久しぶり、\n姬塔サン達。,好久不见，\n姬塔还有各位。
19,ビィ/碧,へへっ、ホントびっくりだぜ！\n前はマトモに動いてる発着場も\nなかったってのによ。,嘿嘿，真是吓了一跳！\n明明以前连个像样的\n起降场地都没有。
20,ヴァイト/斑特,フェルドラク様の外交施策の賜物さ。\n貿易をする相手だって増えたからね。\n環境を整えなくては失礼だろう？,这是费尔德拉克大人的外交政策所取得的成果。\n毕竟贸易对象也有所增加，不整顿好环境就太失礼了吧？
21,ヴァイト/斑特,さあ、案内しよう！\nヴァンピィ達も街で待っている。,来吧，我带你们去！\n斑比她们也在城里等着呢。
22,,ヴァイトに案内され、\n豪奢な客用の馬車へ乗り込んだ\n姬塔達。,在斑特的引导下，\n姬塔一行人坐进了\n豪华的客用马车。
28,,市街地では──,来到市区──
29,ルリア/露莉亚,わぁ……見てください！\n街の人達が\n笑顔で手を振ってくれますよっ！,哇啊……快看！\n街上的人们\n正笑着向我们挥手呢！
30,ビィ/碧,お～い！\nへへっ、悪い気はしねぇな！,喂～！\n嘿嘿，感觉真不错呢！
31,ルリア/露莉亚,光華祭のときも賑やかでしたけど、\nなんだか、前より人通りが\n増えた気がします……！,光华祭的时候这里也很热闹，\n但总觉得人流量\n比以前更多了……！
32,ヴァイト/斑特,ああ、島の外からの旅行者も\nずいぶん増えたからね。\nそれに──,嗯，因为来自岛外的游客\n也大幅增加了。\n而且──
33,ヴァイト/斑特,メドヴェキアが有名になったことで、\nヴァンパイアの住民も増えた。,随着梅德维基亚的名声传开，\n吸血鬼居民也增加了。
34,ルリア/露莉亚,ヴァンパイアさんが……？\nえっと、増えたっていうのは……？,吸血鬼……？\n那个，增加了是指……？
35,ヴァイト/斑特,はるか昔にメドヴェキアを出て、\n散り散りになった少数の者達が、\n帰ってきたのさ。,很久以前离开梅德维基亚、\n流散到各地的少数族人，\n他们都回来了。
36,ビィ/碧,そうかぁ……なんか、\n余所者余所者って追いかけられてたのが\n遠い昔に感じるぜ……,是这样啊……总觉得，\n被追着喊外人外人的\n也已经是很久以前的事了呢……
37,ヴァイト/斑特,今となっては黒歴史だな……\nだが今のメドヴェキアは\n本当にずいぶん変わったよ。,现在说来那都是黑历史了……\n如今的梅德维基亚\n真的改变了许多。
43,,やがて、\n馬車は目的地へたどり着き——,不久，马车抵达了目的地——
44,ヴァンピィ/斑比,姬塔！　むー！\nおーそーいーっ！　ヴァンピィちゃん\nずーっと待ってたんだよー？,姬塔！ 唔——！\n好——慢——啊！\n斑比可是—直在等你们哦——？
45,ヴァンピィ/斑比,えへへ、でもでも、\n来てくれて嬉しーよー♪,诶嘿嘿，不过不过，\n你们能来斑比就好开心——呀♪
46,ベス,ぎゃぎゃうぎゃう～～～！,嗄嗄呜嗄呜～～～！
48,,聞き覚えのある琵琶の音が、\n一行の鼓膜を優しくくすぐる。,似曾相识的琵琶声\n轻轻拨动一行人的鼓膜。
49,,音の出所であるヴァンピィの傍には\n一行と交流のある見知った顔が\nそろっていた。,在声音来源——斑比的身旁，\n齐聚着与一行人有交情的\n熟悉面孔。
50,スイ/翠,遠路遥々ようこそっ！！\nおいでくださいました♪\n我が楽しき霧の島へ！,欢迎各位远道而来！！\n你们终于到了呢♪\n来到我们这座快乐的雾之岛！
51,アマツマ,そんな我が物顔で……\nスイさんも一応お客様でしょう？,别那么反客为主啊……\n翠小姐你姑且也是客人吧？
52,ヨウ/容,でも今回のコンサートのために\nお呼ばれしてからさ、もう長いこと\n居るし……ほぼ住ンでるよな。,不过自从这次被邀请来参加音乐会，\n我们已经待了很久了……\n差不多算是住上了吧。
53,バルガ,あ！　名誉住人だ！,啊！ 那我们就是荣誉居民！
54,ヴァンピィ/斑比,おお、バルガ天才だね～！\nいい響き！！　認めちゃうっ！\nヴァンピィちゃん公認ですので～！,哦哦，巴尔加真是天才呢～！\n这说法真好听！！ 我承认！\n斑比官方认证哦——！
55,コウ/蔻,はは……自由ですね……,哈哈……真是自由自在呢……
56,ベス,ぎゃうう……,嗄呜呜……
61,,九尾の力を継ぐ琵琶語りのスイ。\nそして同じく九尾の力を持つ\nコウとヨウ。,继承九尾之力的琵琶说唱者翠。\n以及同样拥有九尾之力的\n蔻和容。
62,,彼らと仲睦まじく話すのは、\nメドヴェキアに移住した、ピアノと\n歌唱の天才であるバルガとアマツマ。,与他们亲切交谈的，是\n移居到梅德维基亚的钢琴与\n歌唱天才——巴尔加与阿玛兹玛。
63,,彼らは皆、姬塔一行と\n長い交流があり、今では\n大切な友人となっていた。,他们与姬塔一行人\n都有着长久的交情，如今\n已成为了重要的友人。
68,ルリア/露莉亚,皆元気そうでよかったです。\nスイちゃんは確か\n今回のコンサートの……,大家都很有精神真是太好了。\n我记得翠小姐好像是\n这次音乐会的……
69,スイ/翠,客演スイちゃんです♪,客串演出哦♪
70,ビィ/碧,琵琶を使ったコンサートかぁ……\n想像つかねーけど楽しそうだなぁ！,有琵琶的音乐会吗……\n虽然想象不出来，但感觉很有趣呢！
71,ヴァイト/斑特,期待には必ず応えよう。\nなんせ、会場にも\n力を入れているからね。,我们一定不负期待。\n毕竟，就连会场\n也是下了功夫的。
72,コウ/蔻,この島で一番大きな劇場を\n使うんですよね？,要动用这座岛上最大的剧场\n对吧？
73,アマツマ,アタシ、前に見たことあるけど……\nすっごく豪華だったよ！,我之前见过……\n真的是超级豪华哦！
74,ルリア/露莉亚,豪華な劇場……！\nそこでスイちゃんの琵琶に、\n皆の演奏に歌が聴けるんですね……,豪华的剧场……！\n也就是说能在那里听翠弹琵琶、\n还有大家的演奏和歌声呢……
75,バルガ,今回はそれだけじゃないよ！\n島の外から呼んだ\nオーケストラの人達もいるんだ！,这次可不止这些哦！\n还有从岛外邀请来的\n管弦乐团呢！
76,ヴァイト/斑特,それぞれ十分練習した。\n素晴らしい演奏を\n聴かせると約束──……,大家都充分练习过了。\n我保证会让大家\n听到精彩的演奏──……
79,優しげなヴァンパイア,ヴァイト様！\nご歓談中失礼します、\n会場の警備について確認事項が。,斑特大人！\n打扰您谈话非常抱歉，\n关于会场的警备，有些事项需要确认。
80,ヴァイト/斑特,すぐに対応しよう。\n……増員はできそうか？,我马上处理。\n……能增派人手吗？
81,優しげなヴァンパイア,それが……,这个嘛……
82,バルガ,ヴァイトお兄ちゃん、\nまた難しい話してるねえ。,斑特哥，\n又在说些难懂的事了呢。
83,ベス,ぎゃうう……,嗄呜呜……
84,スイ/翠,まぁ……\nあんなことがあれば……,唉……\n毕竟发生了那种事……
85,ルリア/露莉亚,あんなこと？,那种事？
86,ヴァンピィ/斑比,……『きょーはくじょー』が\n届いたんだー……,……我们收到了一封\n『恐吓信』……
87,ビィ/碧,んなっ！？\n『脅迫状』だってぇ！？,什么！？\n『恐吓信』!?
88,ヴァンピィ/斑比,コンサートを中止しろー\nじゃないとひどいことするぞーって。\nでも、ヴァンピィちゃん達は……,说是必须中止音乐会\n否则就要做可怕的事情。\n但是，斑比和大家都……
91,フェルドラク,脅迫状に\n屈するつもりはない。,我等无意向恐吓信屈服。
92,ルリア/露莉亚,フェルドラクさん……！\nお久しぶりです！,费尔德拉克先生……！\n好久不见！
93,フェルドラク,ご足労感謝する。\nどうか楽しんでいってほしい……\nというのが本心ではあるが……,感谢你们远道而来。\n希望你们能玩得开心……\n虽然这才是我们本来的期望，不过……
94,ルリア/露莉亚,脅迫状が届いちゃったんですもんね。\nコンサートは大丈夫なんでしょうか？,毕竟收到了恐吓信呢。\n音乐会真的没问题吗？
95,フェルドラク,現状では絶対の安全は保障できない。\n可能ならば中止すべきだと思ったが……\nそれでは余りにも皆が報われん。,目前无法保证绝对安全。\n如果可能，我也想过应该中止……\n但那样的话，大家的付出就完全得不到回报了。
96,ルリア/露莉亚,フェルドラクさん……\nいったい、誰が脅迫状なんか……,费尔德拉克先生……\n到底是谁会寄恐吓信……
97,スイ/翠,差出人不明でして……\n当然……律儀に書く犯人もいない、\nですよね。,寄件人不明……\n当然……也不会有犯人\n老老实实地署名呢。
98,フェルドラク,いいや。\n心当たりはある。,不。\n我有怀疑的对象。
99,,フェルドラクは脅迫状と思しき\n紙を一行に差し出した。,费尔德拉克将一张\n疑似恐吓信的纸递给了众人。
100,,そこには文字のような美しい\n線が書き綴られていたのだが……,上面描绘着宛如文字般的美丽线条……
101,ビィ/碧,なんだこれ？\n見たことねえ文字だな……,这是什么？\n从没见过的文字啊……
102,フェルドラク,<span class='scene-font-spword'>古代ヴァンパイア文字</span>だ。\n……これを知っているのは\nメドヴェキアの者のみ。,这是<span class='scene-font-spword'>古代吸血鬼的文字</span>。\n……知晓这种文字的，\n只有梅德维基亚人。
103,スイ/翠,じゃ、じゃあ……\nこれを書いたのって……,那、那么……\n写这封信的难道是……
104,ヴァンピィ/斑比,…………,…………
105,ヴァンピィ/斑比,違うもん……,才不是呢……
106,ヴァンピィ/斑比,ヴァンピィちゃんの！\nヴァンピィちゃんの大好きなみんなは！\nこんなことしないもん……！,斑比的！\n斑比最爱的大家！\n才不会做这种事呢……！
107,ヴァンピィ/斑比,きっと誰かのいたずらだよー……,一定是有人在恶作剧啦……
108,フェルドラク,私もそう信じたい。\n今の民にヴァンピィを裏切るような\n者がいるとは、考えたくはない。,我也希望如此。\n我不愿去想，现在的子民中\n会有背叛斑比的人。
109,フェルドラク,だが可能性があるのならば。\n妄信はせず警戒はすべきだ。\n心苦しい限りだが……,但既然有可能存在。\n就不该盲目自信，而应保持警惕。\n虽然这令我十分痛心……
110,ヴァンピィ/斑比,でも、でも……うぅ……,可是、可是……呜……
111,ヴァイト/斑特,ヴァンピィ、\nあまりフェルドラク様を困らせるな。,斑比，\n别让费尔德拉克大人太为难了。
112,ヴァイト/斑特,だが……怯えるより、\n演奏の腕を磨くほうが重要だ、\nと言うなら理解できなくもない。,不过……比起害怕，\n磨练演奏技巧更重要，\n这种说法也能够理解吧。
113,ヴァイト/斑特,というわけで、一曲どうだい？\n観客だって来ているんだ。,那么，我们来一曲怎么样？\n毕竟观众也已经到场了。
114,ヴァンピィ/斑比,あ、ヴァンピィちゃんさんせー！\nくらい～気分だったし～？\nバルガ達も、いーよねっ！,啊，斑比赞成！\n毕竟刚才的气氛~有点阴郁呢~\n巴尔加你们也可以的吧！
115,バルガ,もちろん！\nじゃあ、曲は……,当然！\n那么，曲子就……
116,ヴァイト/斑特,なるべく明るいものを。,尽量选明快的曲子吧。
119,,ヴァイトとバルガは微笑みあい、\n互いにそっと、鍵盤で指を躍らせる。\n指先が動く度、軽やかな音が鳴った。,斑特和巴尔加相视而笑，\n一齐在琴键上轻轻跃动手指。\n音符随着指尖的敲击而响起。
120,,スイはそれに明るい旋律を添え、\nヴァンピィとアマツマが笑顔で歌う。,翠为其配上明快的旋律，\n斑比和阿玛祖玛则带着笑容歌唱。
121,,姬塔一行に情景が浮かぶ。\n不安を忘れさせるような、明るく楽しい\n異国のリゾート地を彷彿とさせた。,姬塔一行人的脑海中浮现出景象。\n那是宛如能让人忘却不安的、\n明媚而快乐的异国度假地。
122,コウ/蔻,素敵ですね……楽しむぞ、という\n気概が旋律から伝わってきます。,真棒呢……将「尽情享受」的\n心情用旋律传达了出来。
123,ビィ/碧,ヴァイトって、こういう曲も\n弾けるんだなぁ。もっと堅い曲が\n好きなのかと思ってたぜ。,斑特这家伙，原来也能弹\n这种曲子啊。我还以为他\n更喜欢严肃的曲子呢。
124,フェルドラク,フ……特に最近は、な。\n人を楽しませる曲にも\n注力しているのを見ている。,呵……尤其是最近。\n我看到他也在着重练习\n一些令人愉快的曲子。
125,ベス,ぎゃうぎゃう！\nぎゃう～～～♪,嗄呜嗄呜！\n嗄呜～～～♪
126,フェルドラク,フッ……そうだな。\nあの子も、ずいぶん変わった。,呵……是啊。\n那孩子，也变了许多。
127,,フェルドラクの言葉に\n姬塔は頷いた。,对于费尔德拉克的话，\n姬塔点了点头。
128,,きっとこの曲を演奏したのは、\n気分が沈んだヴァンピィ、\n何より姬塔達のため。,演奏这首曲子一定是\n为了情绪低落的斑比，\n更ｓ为了姬塔一行人。
129,,姬塔は優しいヴァイトの\nためにもコンサートの無事と成功を\n祈るのだった。,为了这样温柔的斑特，\n姬塔在心中祈祷着\n音乐会的平安与成功。
info,,,scene_fate_chr872_ep1
译者,,,圣代天使
