id,name,text,trans
0-chapter_name,,トロイメライと王冠,梦幻曲与王冠
0-synopsis,,メドヴェキア城へ向かうヴァイトとヴァンピィ。そこには今まさにクイーン復活の儀式を行おうとするヴァンパイアがいた。ヴァイトはこの儀式が遥か昔にメドヴェキアでデマと周知された手法であること、よって犯人はメドヴェキアの民ではないと指摘。「母とまた会いたくはないか」という甘言もヴァンピィと共に否定し、見事犯人を捕縛することに成功するのだった。,斑特与斑比前往梅德维基亚城堡。在那里，正有一名吸血鬼企图举行复活女王的仪式。斑特指出，这种仪式早在很久以前就已在梅德维基亚被证实为谣言，因此犯人不可能是梅德维基亚的居民。他也与斑比一同否定了对方的「难道不想再见到母亲吗」这种甜言蜜语，并成功将犯人缉捕归案。
1,,メドヴェキアの人々にとって\n何よりも神聖な場所──\nメドヴェキア城。,对梅德维基亚人而言最为神圣的场所——梅德维基亚城堡。
2,,そのホールに、\n無粋な魔法陣を描く者があった。,在其大厅中，有人正在描绘一个格格不入的魔法阵。
3,？？？,よし、あとは人間をこの上で──,好，接下来只要把人类放在这上面──
4,上品な女性,ちょっと、放しなさい！\n料理の仕上げみたいに私を\n殺そうとするんじゃないわよ！,喂，放开我！\n别好像是烹饪的最后一步那样企图把我杀掉啊！
5,？？？,ああもう、さっきからごちゃごちゃと！\n短命な劣等種ごときが\nこの私に逆らえると思うなよ！,啊啊真是的，从刚才起就吵个不停！\n区区短命的劣等种族，竟敢忤逆我！
8,ヴァイト/斑特,<span class='scene-font-4'>そこまでだ！！</span>\n貴様が犯人だな！,<span class='scene-font-4'>到此为止！！</span>\n你就是犯人吧！
9,ヴァンピィ/斑比,ヴァンピィちゃんのお友達から\n離れなさーーいっ！,快从斑比的朋友身边\n离——开——！
10,謀略のヴァンパイア,……これはこれは。\n姫君に王子ではありませんか。\n儀式を阻止するおつもりで？,……哎呀哎呀。\n这不是公主殿下和王子殿下吗。\n二位是来阻止仪式的？
11,謀略のヴァンパイア,高貴なおふたりになら\n理解していただけると思ったのですが\nどうやら思い違いだったようですね。,我本以为以二位的尊贵身份能够理解我的做法，看来是我想错了呢。
12,ヴァイト/斑特,黙れ。\nその薄汚い手を放せ。,闭嘴。\n把你肮脏的手拿开。
13,謀略のヴァンパイア,薄汚い！　おお、嘆かわしい。\n薄汚いのはこっちのほうでしょう？\n血液袋風情に、なぜ心を砕くのです。,肮脏！ 哦，真是可悲。\n肮脏的是她才对吧？\n为了区区血袋，何必如此费心。
14,ヴァンピィ/斑比,ヴァンピィちゃんのお友達に\nひどいこと言わないでー！！,不准对斑比的朋友\n说那么过分的话——！！
15,謀略のヴァンパイア,気高き一族の仲間である私よりも、\nこの余所者の劣等種をかばうと？\n落ちぶれたものですね──,比起同为高贵一族的我，\n您却要袒护这个外来的劣等种族？\n真是落魄了呢——
16,ヴァイト/斑特,誰が仲間だって？\n僕らの仲間はメドヴェキアの民、\nそして信頼できるヒトだ。,谁与你是同伴？\n我们的同伴是梅德维基亚的民众，\n以及值得信赖的人类。
17,ヴァイト/斑特,それに余所者？\nそれは……貴様のほうだろう？,况且，要说外来者的话……是你才对吧？
18,謀略のヴァンパイア,は……？,啊……？
19,ヴァイト/斑特,貴様……\n本当にメドヴェキアの生まれか？,你这家伙……\n真的是梅德维基亚出身吗？
20,ヴァンピィ/斑比,ふぇ、どういうこと？,咦？什么意思？
21,ヴァイト/斑特,こいつはメドヴェキアの住人ではない。\nこれが証拠だ。,这家伙不是梅德维基亚人。\n这就是证据。
