id,name,text,trans
0-chapter_name,,第3話 祠に囚われたモノ,第3话 祠堂囚禁之物
0-synopsis,,メグの行方を追って禁域へ向かった姬塔達は、そこで謎の祠を発見する。異様な気配に足を止める一行だったが、突然、祠からメグの声が響く。その声は助けを求めてくるが、まりっぺは声が偽物だと見破る。しかし、偽メグの声はウルスラに呼びかけ、祠を破壊させてしまった。音を聞きつけて集まった村長や村人達は、祠が壊されたことに顔色を変え、一行を拘束するのだった。,姬塔一行追寻梅格的行踪前往禁域，在那里发现了一座神秘的祠堂。一行人因诡异的气息停下脚步，突然，从祠堂中传来梅格的声音。那个声音在求救，但玛丽佩识破了那是冒牌货。然而，假梅格的声音呼唤了乌尔苏拉破坏了祠堂。听到声响赶来的村长和村民们，因祠被毁而大惊失色，随即扣留了一行人。
1,ルリア/露莉亚,メグさーん、\nどこですかー！,梅格——，\n你在哪里——！
2,まりっぺ,<span class='scene-font-4'>メグううぅぅぅ！</span>\n聞こえてるなら返事してえええぇぇぇ！,<span class='scene-font-4'>梅——格——！</span>\n听得见就回个话啊——！
3,,禁域の森で、一行は声を張り上げる。\n周囲は不気味に静まり返り、\n怪しげな雰囲気が漂っていた。,在禁域的森林中，一行人扯开嗓子呼喊。\n周围阴森地一片寂静，\n弥漫着可疑的气氛。
9,サンチラ/桑琪拉,<span class='scene-font-4'>──姬塔様！</span>\nこ、こちらに来てください！,<span class='scene-font-4'>——姬塔大人！</span>\n请、请来这边！
12,,サンチラの呼びかけに\n姬塔達が向かうと、\nそこには大きな祠があった。,听到桑琪拉的呼唤\n姬塔等人过去一看，\n那里有一座巨大的祠堂。
13,ビィ/碧,これって、祠だよな……,这是，祠堂吧……
14,まりっぺ,あー、もう！　なんでこの村は\nこんなものばっかり……,啊——，真是的！\n为什么这个村子尽是这种东西……
15,メグの声,ねぇ、そこに誰かいるの？,喂，那里有人在吗？
16,まりっぺ,メグッ！？,梅格！？
17,,突然聞こえたメグの声は、\n明らかに祠から聞こえてきていた。,众人突然听到的梅格的声音，\n明显是从祠堂里传来的。
18,ビィ/碧,まさか……その祠の中にいるのか？\nなんでそんなとこに……,难道……在那个祠堂里面吗？\n怎么会在那种地方……
19,メグの声,それが、私にもわからなくって……\nとにかく、これ開けてくれないかな？,那个，我自己也不清楚……\n总之，能把这个打开吗？
20,ラスティナ/拉丝缇娜,わかった。\n私が開けよう！,明白了。\n我来打开！
23,ラスティナ/拉丝缇娜,──ふんっ！\nふぐ、ぎぎぎぎぎ……,——哼！\n唔咕、哎哎哎哎……
24,,ラスティナは一生懸命引っ張るが\n扉は固く閉ざされており、\nびくともしなかった。,拉丝缇娜拼命拉拽，\n但祠堂紧紧封闭，\n纹丝不动。
25,ラスティナ/拉丝缇娜,くっ……\nこれは力でどうこうできるものじゃ\nなさそうだな。,唔……\n这看来不是靠力气\n能解决的问题。
26,メグの声,そ、そっか……\nじゃあさ、もういっそのこと\n壊してくれない？,是、是吗……\n那，干脆\n把它破坏掉吧？
27,まりっぺ,…………,…………
28,メグの声,実はここ、かなり密閉されてるの。\n正直、もう限界で……\n息が、その、苦しくって……,其实，里面密不透风。\n老实说，已经到极限了……\n快不能、呼吸了……
29,ルリア/露莉亚,わ、わかりました！,我、我知道了！
30,まりっぺ,待って！,等等！
31,ルリア/露莉亚,<span class='scene-font-4'>はわっ！？</span>\nど、どうしたんですか、まりっぺさん。,<span class='scene-font-4'>哈哇！？</span>\n怎、怎么了，玛丽佩小姐。
32,まりっぺ,……ちょっと確認したいことがあるの。,……我有点事想确认一下。
33,まりっぺ,ねぇ、メグ。昔、アタシと話したよね。\n憧れの<span class='scene-font-place'>アウギュステ</span>に来て、\n何をするか、何がしたいか。,喂，梅格。你以前和我聊过的吧。\n来到憧憬的<span class='scene-font-place'>奥古斯特</span>，\n要做什么，想做什么。
34,まりっぺ,メグはいっつも、白馬に乗った王子様と\n一緒にバカンスを楽しむんだ、って\n張り切ってたんだったっけ。,梅格你总是，说要和白马王子\n一起享受假期，\n干劲十足来着。
35,まりっぺ,あれから、けっこう経ったけど……\nメグって、やっぱりまだ\n白馬の王子様に憧れてる？,从那以后，已经过了挺久……\n梅格你，果然还是\n憧憬白马王子吗？
36,メグの声,…………,…………
37,ビィ/碧,おいおい、\n今はそんな話してる場合じゃ……,喂喂，\n现在不是说那种话的时候……
38,まりっぺ,ねぇ、メグ……答えて。,喂，梅格……回答我。
39,メグの声,もちろんだよ！\nだって<span class='scene-font-place'>アウギュステ</span>だもん！\nかっこいい男の人と遊びたいし！,当然啦！\n因为这里可是<span class='scene-font-place'>奥古斯特</span>嘛！\n想和帅气的男人一起玩嘛！
40,まりっぺ,──そう。,——是吗。
41,まりっぺ,アンタ、メグじゃないわね。\n偽物だわ。,你，不是梅格吧。\n是冒牌货吧。
42,ルリア/露莉亚,ええっ！？,诶诶！？
43,まりっぺ,メグはもう白馬の王子様に興味ないの。\nだってメグは助けてもらうんじゃなくて\n自分が助ける側になるって決めたから。,梅格已经对白马王子没兴趣了。\n因为梅格早就决定了，不再期待被人帮助，\n而是自己去成为帮助别人的那一方。
44,まりっぺ,騙せなくて残念だったわね。\n昔、アタシが失敗したから祠とかには\n気をつけるようにしてるのよ。,很可惜，你骗不了我。\n因为以前我有闯祸过，\n所以梅格一直有让我注意祠堂之类的东西哦。
45,まりっぺ,そもそもおかしいと思ったわ。\nメグが<span class='scene-font-place'>アウギュステ</span>にあるものを\n壊してなんて簡単に言うはずないし。,我本来就觉得奇怪。\n梅格怎么可能轻易说\n破坏<span class='scene-font-place'>奥古斯特</span>的东西。
46,まりっぺ,そんなお粗末なモノマネで、\nメグの振りしてアタシを騙そうなんて、\n100年早いのよ！,用那么蹩脚的模仿，\n想扮成梅格骗我，\n还早了一百年呢！
47,メグ？の声,ねぇ、なんでそんなこと言うの！？\n開けてよ！　ねぇ開けて！,喂，为什么要说那种话！？\n打开啊！喂，打开！
48,ビィ/碧,お、おい、なんか様子が……,喂、喂，感觉有些不对劲……
52,メグ？の声,開けろよ！　開けろ！\n開けろ開けろ開けろ開けろ開けろ！,打开啊！打开！\n打开打开打开打开打开！
53,チチリ/琪琪莉,ひえぇ……,咿咿……
