id,name,text,trans
0-chapter_name,,蒼き輝き、月に照る,苍蓝光辉，映照于月
0-synopsis,,やがて月日が経ち、月からカシウスがやって来たことで状況は大きく動く。アランドゥーズは自らを機神とし、その後レイベリィとして組み直されてまでして、ついにヤチマを月に送り届けた。今、ヤチマはレイベリィと共に月から空の世界を眺めている。ヤチマはレイベリィにお礼を言って、次に空の世界を冒険するその時を楽しみにするのだった。,随着岁月流逝，从月球前来的卡西乌斯使得局势发生了巨大的变化。阿兰多斯将自己化为机神，之后甚至被重新组装为雷贝利，终于将雅琪玛送回了月球。如今，雅琪玛与雷贝利一同从月球眺望着天空世界。雅琪玛向雷贝利道谢，并期待着下一次在空之世界冒险的那一天。
3,アランドゥーズ/阿兰多斯,ヤチマ。,雅琪玛。
4,ヤチマ/雅琪玛,──アラン。,──阿兰。
5,アランドゥーズ/阿兰多斯,気分はどうだ、ヤチマ。,感觉怎么样，雅琪玛。
6,ヤチマ/雅琪玛,問題、ない。\nヤチマは、任務を果たす。\n月に、帰れば、継続可能。,没有，问题。\n雅琪玛，会完成任务。\n回到，月球，便可继续。
7,アランドゥーズ/阿兰多斯,……久しぶりに、ふたりで\n出かけないか。,……好久没有两个人\n一起出门了，要不要去走走？
8,アランドゥーズ/阿兰多斯,いつか言っていた、君が月から\n来る時にのっていた隕石ポッド……,你以前说的，\n从月球来时乘坐的陨石舱……
9,アランドゥーズ/阿兰多斯,それを回収してきた方が\nいいと思ってな。,我觉得还是\n把它回收起来比较好。
10,ヤチマ/雅琪玛,回収……情報、収集。\n解析、任務……,回收……信息，收集。\n解析，任务……
11,アランドゥーズ/阿兰多斯,ああ。研究にも役立つだろうし\n月からの通信が届いている\n可能性もあるだろう？,嗯。对研究应该也有帮助，\n而且说不定那边还收到了\n来自月球的通信呢？
12,ヤチマ/雅琪玛,月からの返信……\n多少の誤差はあれど、\nあと40年程、かかる。,来自月球的回复……\n虽然会有些许误差，\n但大约还需要40年左右。
13,アランドゥーズ/阿兰多斯,そうだったな。\nそれでも……行こう、ヤチマ。,说的也是。\n即便如此……我们走吧，雅琪玛。
19,,アランドゥーズは、数年ぶりに\n組織の施設から連れ出した\nヤチマの手を引いて丘の上に立つ。,时隔数年，阿兰多斯终于\n将雅奇玛从组织的设施中带出来，\n牵着她的手站在山丘之上。
20,アランドゥーズ/阿兰多斯,──ほら、見てくれヤチマ。,──你看，雅琪玛。
21,,ヤチマの手を引いているのとは\n逆の腕を持ち上げて、\n上空を指差す。,他一手牵着雅琪玛的手，\n抬起另一边的手臂指向上空。
22,アランドゥーズ/阿兰多斯,今日は、月がことさら綺麗に\n見えるぞ。,今天的月亮看起来格外美丽。
23,ヤチマ/雅琪玛,月……ヤチマのおうち……,月球……雅琪玛的家……
24,アランドゥーズ/阿兰多斯,ああ。ヤチマの家がある月だ。,嗯。那里就是雅琪玛的家，月球。
25,ヤチマ/雅琪玛,月、だ……,月球……
26,,ヤチマは、アランドゥーズの動きを\n真似るように、自身の腕を\n月に向かって伸ばす。,雅琪玛仿佛在模仿阿兰多斯的动作般，\n也将自己的手臂\n朝着月亮伸去。
27,ヤチマ/雅琪玛,帰り、たい……,想回、去……
28,,月を掴もうとするように空を\n掻くヤチマの指は、昔と少しも\n変わらず、細くつるりとしている。,雅琪玛的手指仿佛要抓住月亮般\n在空中划动，那指尖与往昔丝毫未变，\n纤细而光滑。
29,,比べてアランドゥーズの\n指には、流れた年月の分だけ、\nうっすらとしわが刻まれていた。,相比之下，阿兰多斯的\n手指在流逝的岁月中\n已经隐约刻上了皱纹。
30,アランドゥーズ/阿兰多斯,……待たせてすまない、ヤチマ。\nでもきっと君を月に……,……让你久等了，抱歉，雅琪玛。\n我一定会把你送回月球的……
31,ヤチマ/雅琪玛,待っていない。,没有久等。
32,アランドゥーズ/阿兰多斯,そうだったな……\n君と俺には時間感覚に\n大きな差があるんだった。,是啊……\n你我之间的时间感知\n有着巨大的差异。
33,アランドゥーズ/阿兰多斯,わかってはいるが、\nこの感覚はどうしても……,虽然心里明白，\n但这种感觉无论如何……
37,ヤチマ/雅琪玛,アランを信じている。\nだから、ヤチマは大丈夫。,雅琪玛相信阿兰。\n所以，雅琪玛没关系的。
38,,瞬間、正気に戻ったように\n紅い瞳がアランドゥーズを映し\nそして微笑んだ。,那一瞬间，雅琪玛仿佛恢复了清醒，\n红色的眼眸映出了阿兰多斯，\n然后微微地笑了。
39,アランドゥーズ/阿兰多斯,ああ……約束を果たそう。\nきっと、必ず。,嗯……我会履行约定的。\n一定，绝对。
