id,name,text,trans
0-chapter_name,,雨の砂浜,雨中沙滩
0-synopsis,,ある洞窟に避難した姬塔達。シャレムはそこでボロボロの髪留を見つける。それは過去、シャレムがかつての仲間達と旅をしていた時につけていたものだった。シャレムはかつての仲間達とこの洞窟で過ごした時間を思い出す。気づけば雨は上がり、青空が広がる。その光景が、シャレムにはかつての仲間達のエールの様に思えたのだった。,姬塔一行人在某个洞窟中避雨。夏蕾姆在那里发现了一个破旧的发饰。那是过去夏蕾姆与曾经的同伴们一同旅行时所佩戴的发饰。夏蕾姆回想起了与同伴们在这个洞窟中共度的时光。不知不觉间雨已停歇，洞窟外晴空万里。在夏蕾姆眼中，这片景象犹如昔日伙伴们在为她送上声援。
2,,突然の夕立により、\n付近の洞窟に避難する姬塔達。,姬塔一行人因突如其来的骤雨\n躲进了附近的洞窟。
3,,だが雨足は強まり、\n一向に止む気配を見せず……,然而雨势却愈发猛烈，\n丝毫没有要停止的迹象……
4,シャレム/夏蕾姆,はぁ……\nまるで天地が逆さまになったみたいだ。,唉……\n真是下得天翻地覆。
5,ルリア/露莉亚,間一髪ですね……\nでも水着で良かったです。\n雨が降っても平気なので。,真是千钧一发呢……\n不过幸好穿着泳衣。\n就算下雨也不要紧。
6,シャレム/夏蕾姆,うん。\nなかなか快適にできている。\n普段も水着で過ごすとするか。,嗯。\n穿着还挺舒服的。\n干脆平时也穿泳衣好了。
7,ビィ/碧,待て待て。\nその格好で艇をうろうろする気かよ？\nさすがにちょっとアレだろ。,等等等等。\n你打算穿这样在船上到处晃悠吗？\n这样有些那个吧。
8,シャレム/夏蕾姆,アレ？\nはは～ん。\nセクシャル過ぎると言いたいのか。,那个？\n哈哈～\n你是想说这样太性感了吗？
9,シャレム/夏蕾姆,だが水着は見せていいものだろう？\nオマエ達がわたちに言ったんだぞ。,不过泳衣不是可以给人看的东西吗？\n这可是你们告诉我的。
10,ルリア/露莉亚,あはは……\n確かに私達が言ったことですね……,啊哈哈……\n我们确实这样说过……
11,シャレム/夏蕾姆,フフン。,哼哼。
12,ビィ/碧,う～ん……\n口が達者なヤツだなぁ。,唔～……\n真是个能说会道的家伙啊。
13,ビィ/碧,でもほんとに駄目だぞ。\n水着で転んだりすると、\nあちこち擦り剥いて大変だぜ。,但是真的不行哦。\n要是穿着泳衣摔倒，\n全身各处都会擦伤，那可糟糕了。
14,シャレム/夏蕾姆,転んだりするものか。\nわたちを誰だと思っている。,我怎么会摔倒。\n你以为我是谁。
15,シャレム/夏蕾姆,姬塔。\nオマエの権限で水着を義務化するんだ。\n夏は快適で冬は忍耐力アップだ。,姬塔。\n用你的权限规定必须穿泳衣吧。\n夏天舒适，冬天还能提升忍耐力。
16,ビィ/碧,はぁ……？\nせめて冬は服を着ろよ。\n団員全員カゼをひいて──,啊……？\n冬天至少穿上衣服吧。\n团员们全都会感冒的——
17,ルリア/露莉亚,……ちゅん！,……阿嚏！
18,シャレム/夏蕾姆,お？,哦？
19,ルリア/露莉亚,すみません。\n身体が冷えたせいかちょっと……,不好意思。\n可能是身体受凉了……
20,ルリア/露莉亚,ちゅん！,阿嚏！
21,ビィ/碧,おいおい平気か？\nちょっと身体を温めねえと。,喂喂，没事吧？\n得稍微暖暖身子才行。
22,シャレム/夏蕾姆,姬塔。\n枝を拾い集めて焚火をするぞ。\nルリアはそこで休んでるんだ。,姬塔。\n我们去捡些树枝来生火。\n露莉亚就在那里休息。
23,シャレム/夏蕾姆,わたちはあっちを見て来る──,我去那边看看——
24,シャレム/夏蕾姆,あ。,啊。
26,ビィ/碧,あちゃあ……\n早速水着で転んだのかよ。\n膝小僧を擦り剥いてるぞ。,哎呀呀……\n这么快就穿着泳衣摔倒了。\n膝盖都擦破皮了。
27,シャレム/夏蕾姆,むう……\n地面に何か落ちてたんだ。\n人間が捨てたゴミか何か──,唔……\n因为地上有东西。\n是人类扔的垃圾还是——
29,シャレム/夏蕾姆,この樹脂は……\n人間による加工品か？,这块树脂……\n是人类加工过的制品吗？
30,シャレム/夏蕾姆,だがボロボロ過ぎてなんなのか──,不过已经太破旧了，看不出是什么东西——
32,シャレム/夏蕾姆,髪留……？,发饰……？
33,ルリア/露莉亚,シャレムさん？\n落ちてたのがなんだかわかるんですか？,夏蕾姆？\n你知道掉在地上的那个是什么吗？
34,シャレム/夏蕾姆,この髪留は……あの時の……,这个发饰是……那个时候的……
35,シャレム/夏蕾姆,あの旅の──,那次旅途的——
41,シャレム/夏蕾姆,はぁ……\nまるで天地が逆さまになったみたいだ。,唉……\n真是下得天翻地覆。
42,シャレム/夏蕾姆,全て冒険者のせいだ。\n少年の言ったとおり、\nあの時点で戻るのが賢明だった。,全都是冒险者的错。\n正如少年所说，\n当时折返才是明智之举。
43,シャレム/夏蕾姆,このばかちんめ。\n何が探検は人間の浪漫だ。,你这个笨蛋。\n说什么探险是人类的浪漫。
44,,シャレムの率直すぎる非難に、\n焚火を囲む一同の苦笑が響き渡る。,面对夏蕾姆过于直白的指责，\n围着篝火的众人响起了一阵苦笑。
45,,冒険者は慌てて弁解するが、\n宵の審問者は耳目を貸さず、\nその興味はすでに別に移っていた。,冒险者慌忙辩解，\n但宵之审问者却不予理会，\n她的兴趣早已转向了别处。
