id,name,text,trans
0-chapter_name,,虹になる,化作彩虹
0-synopsis,,再集合したもぐら座の４人は、バロワが開けてくれた入口から地下の巣穴に入る。かつてのように、くだらない話に興じるサリエル達。話題がサリエルの「自分探し」探しへ移ると、ミカエル・ファルシュ・アズラエルは、各々の考えを口にする。それを聞いたサリエルは自分なりに答えを得て、「僕が虹になる」と晴れやかな表情を浮かべる。その後も、もぐら座の面々は時間を忘れておしゃべりを続けるのだった。,重新聚首的鼹鼠剧团四人，从巴洛瓦打开的入口进入了地下巢穴。沙利叶等人如同往昔一般，沉浸于无聊的闲谈之中。当话题转向沙利叶的寻找「寻找自我」时，米迦勒、法尔什和亚兹拉尔各自说出了自己的想法。沙利叶听后获得了自己的答案，他露出明朗的表情说道「由我来成为彩虹」。此后，鼹鼠剧团的成员们继续忘我地相谈。
1,,巣穴に置きっぱなしだった\nローズヒップティーを淹れて、\n皆が各々の定位置に着く。,泡上一直置于巢穴中的玫瑰果茶，\n大家都各自坐到了自己的老位置上。
2,アズラエル/亚兹拉尔,んん～～～♪\n甘くてイイ香りだねえ。,嗯嗯～～♪\n甜甜的，好香呀。
3,ミカエル/米迦勒,ちょうど茶請けもある。\nうさちゃんケーキだ。,正好也有茶点。\n是小兔蛋糕哦。
4,,ミカエルが持ってきた\nショートケーキを切り分けると、\n一同は思い思いに食べ始める。,切开米迦勒带来的水果奶油蛋糕后，\n大家便各自开始享用。
5,サリエル/沙利叶,あれ……？\nファルシュのケーキ、\nイチゴが載ってないね。,咦……？\n法尔什的蛋糕上，\n没有草莓呢。
6,ファルシュ,ん……？\n違うよ、サリオ君。\nイチゴは先に全部食べたんだ。,嗯……？\n不是啦，沙利欧君。\n我只是先把草莓吃掉了而已。
7,アズラエル/亚兹拉尔,ファルちゃんも～？\n好きなものは先に食べちゃうよねィ♪,小法也是吗～？\n把喜欢的东西先吃掉♪
8,アズラエル/亚兹拉尔,パフェの上のさくらんぼとか、\nステーキ弁当のステーキとか……,就像芭菲上的樱桃啦，\n牛排便当里的牛排啦……
9,ミカエル/米迦勒,待て、アジュ……\n楽しみは後にとっておいた方が\n良いのではないか？,等等，亚珠……\n把乐趣留到最后享用\n不是更好吗？
10,アズラエル/亚兹拉尔,あ、ミカたんイチゴは後派？,啊，米迦是留到最后的那一派吗？
11,ミカエル/米迦勒,うむ……\nイチゴを最後に残しておけば、\n食後の満足感が一段階上がる。,嗯……\n把草莓留到最后吃的话，\n饭后的满足感会提升一个档次。
12,サリエル/沙利叶,端から順に食べた方が、\nバランスがいいと思う。,我觉得从一边开始按顺序吃，\n这样会比较平衡。
13,サリエル/沙利叶,カレーライスを先にルーだけ、\n後でライスだけ食べるのって\nヘンだと思わない？,如果先吃咖喱饭的咖喱部分，\n之后再吃白饭，\n那样你不觉得很奇怪吗？
14,アズラエル/亚兹拉尔,あれれ～？\n確かにそうかも……？,哎呀呀～？\n这么说来好像也是……？
15,ミカエル/米迦勒,それは詭弁に過ぎん。\nというか妾はケーキ屋で\n働いているのだぞ？,那不过是诡辩罢了。\n再说了，妾身可是在蛋糕店\n工作的哦？
16,ファルシュ,ああ、ごめん。\n白熱してるとこ悪いんだけど……,啊，抱歉。\n在你们讨论得热烈时打扰一下……
17,ファルシュ,オレ……\nショートケーキのイチゴ反対派です。,我……\n其实反对水果奶油蛋糕上的草莓。
18,３人,なんだと！？\nニャニャ～！？\nえっ……？,什么！？\n喵喵～！？\n咦……？
19,ミカエル/米迦勒,馬鹿な……！？\nつまり、貴様は嫌いなものから\n先に処理する派だと……！？,什么……！？\n也就是说，你是先处理讨厌的东西\n那一派……！？
20,ファルシュ,ううん、イチゴは嫌いじゃない。\nむしろ好きだからこそだ！,不，我并不讨厌草莓。\n正是因为喜欢才会这样！
21,サリエル/沙利叶,どういう意味……？,什么意思……？
22,ファルシュ,イチゴの甘さは絶品……！\nだがクリームの後にイチゴを食べると、\n酸っぱく感じちゃうじゃないか！,草莓的甘甜是绝品……！\n但吃完奶油再吃草莓的话，\n不就会觉得酸了吗！
23,ファルシュ,そんなのはイチゴへの冒涜だぁ！\nショートケーキのイチゴ、\n見直してみませんかぁ～！？,那简直是对草莓的亵渎啊！\n各位不妨重新审视一下\n水果奶油蛋糕上的草莓吧～！？
24,ミカエル/米迦勒,……ッ！？\nそ、それは……！,……唔！？\n这、这倒是……！
25,ミカエル/米迦勒,いや、しかしだな……！\n美味いのだ、ケーキのイチゴはッ！,不，但是啊……！\n蛋糕上的草莓就是美味啊！
26,アズラエル/亚兹拉尔,あはは～♪\nミカたんムキになってる？,啊哈哈——♪\n米迦有点着急了呢？
27,ファルシュ,おお……？\n珍しくオレが優勢？,哦哦……？\n真是难得，我占上风了？
28,ミカエル/米迦勒,待てよ……？\n茶を挟めばいいだろう茶を！,等等……？\n吃的时候一边喝茶不就好了吗，喝茶！
29,ミカエル/米迦勒,それで口内をリセットしろ！\nイチゴとケーキのマリアージュを\nとくと味わうがいい！,这样就能重置口腔内的味觉！\n好好品味草莓与蛋糕的\n完美结合吧！
30,ファルシュ,ええ～？\nそもそも相性悪いと\n思うんだけどなあ……,咦～？\n我觉得它们本来\n就不太搭啊……
31,サリエル/沙利叶,……相性が悪い方が、\n相性は良いのかもしれない。,……或许正是因为不搭，\n反而才更相配吧。
32,ファルシュ,サリオ君……？\nポエマー探偵になっちゃった？,沙利欧君……？\n你变成诗人侦探了吗？
33,サリエル/沙利叶,もぐら座もそうだから。,因为鼹鼠剧团也是这样啊。
34,アズラエル/亚兹拉尔,ああ、にゃるほど～♪\nサリたんの言う通りかも！,啊啊，原来如此——♪\n小沙利说得或许没错！
