id,name,text,trans
0-chapter_name,,たとえ怖くても,即便心怀恐惧
0-synopsis,,合同遠征訓練が終わった数日後、アーサーは怪我をしたモルドレッドの見舞いに行く。一緒に来ていたトネリロは、聖剣を引き抜いたアーサーを同期の皆がヒーローと称えていると伝える。アーサーは聖剣を引き抜けた理由を知るために、聖剣をもう一度見てみたいと考える。その頃、とある場所でアーサー達の会話を盗聴していたラモラックは何やら準備を始めるのだった。,联合远征训练结束数日后，亚瑟前去探望受伤的莫德雷德。一同前来的托涅利罗告诉他，同期们都将拔出圣剑的亚瑟赞为英雄。亚瑟为了弄清自己为何能拔出圣剑，想要再看一次圣剑。与此同时，在某处偷听亚瑟等人对话的拉莫拉克开始着手准备些什么。
1,,入団試験を突破し、アーサーが\n白竜騎士団の団員になってから\n一年が経ったとある日。,自亚瑟通过入团考试、\n成为白龙骑士团团员一年后的某一天。
7,,アーサーは後輩の騎士達とともに\n合同遠征訓練に参加し、\nカムランという山を訪れる。,亚瑟与后辈骑士们一同\n参加联合远征训练，\n来到一座名为卡姆兰的山脉。
8,,合同訓練中、見習い騎士ロウリーの\n企みによって訓練地に魔物の群れが現れ\nアーサー達は窮地に陥る。,联合训练期间，见习骑士罗利的\n阴谋导致训练场地内出现魔物群，\n使亚瑟等人陷入绝境。
9,アーサー/亚瑟,あっ！,啊！
10,アーサー/亚瑟,剣だ……剣がある。,是剑……有把剑。
11,トネリロ/托涅利罗,え……あれって……！,咦……那是……！
12,,するとカムランに伝説と語り継がれる\n聖剣エクスカリバーが現れ、\nアーサーは岩から剣を引き抜く。,这时，在卡姆兰被传颂为传说的\n圣剑Excalibur出现，\n而亚瑟从岩石中拔出了这柄剑。
19,ヘンリー/亨利,な、何が起きてんだよ。\nすごい光で\n融合種ってのが消えちまったぞ！？,到、到底发生了什么。\n一道强光把融合种给消灭了！？
20,トネリロ/托涅利罗,アーサー……？,亚瑟……？
21,,剣の力によって魔物は一掃されたが、\nアーサーはその強大な力に呑み込まれ、\n暴走状態に陥ってしまう。,虽然魔物群被圣剑之力一扫而空，\n但亚瑟被那股强大的力量吞噬，\n陷入失控状态。
22,？？？,う、おお……おおおおっ！,呜、哦哦……哦哦哦哦！
27,ヴェイン/维恩,くっ……！\nエクスカリバーだか聖剣だか\nわからないけど……,唔……！\n虽然不清楚这圣剑Excalibur\n究竟什么来头，总之……
28,ヴェイン/维恩,あれをなんとかしないと\nアーサーにもモルドレッドにも\n近づけないってわけだな。,不把这情况搞定，\n就没法接近亚瑟和莫德雷德。
29,,アーサーの暴走は訓練官のヴェインと\nその場に居合わせた姬塔達に\nよってどうにか止められたのだった。,失控的亚瑟总算被作为训练官的维恩\n以及恰好在场的姬塔等人\n设法制止了。
35,,それから数日後、アーサーは\nクルス達とともに、医務室に入院中の\nモルドレッドのもとを訪れた。,又过了数日，亚瑟与库鲁斯等人一同\n前去探望住院在医务室的莫德雷德。
36,アーサー/亚瑟,モルドレッド、お見舞いに来たよ！\n怪我の調子はどう？,莫德雷德，我们来探望你了！\n伤势怎么样了？
37,モルドレッド/莫德雷德,傷口はいい感じに塞がりかけてるけど、\nさすがにまだ動くといてーな。,伤口恢复得不错，\n但果然一动还是疼啊。
38,トネリロ/托涅利罗,でも、熱は出てないみたいだね。\n化膿とかしてなくてよかった。,不过，你看起来没有发烧呢。\n幸好没有化脓。
39,モルドレッド/莫德雷德,トネリロの応急処置のお陰だよ。\n医務室の先生もすごく上手だって\n褒めてたぜ。,多亏了托涅利罗的应急处理。\n医务室的医生也夸你\n做得非常好呢。
40,トネリロ/托涅利罗,ほ、本当に！？\n騎士団で訓練したことが\n役に立ってよかったよ。,真、真的吗！？\n在骑士团训练的技能\n能派上用场真是太好了。
41,クルス/库鲁斯,トネリロ、よくやった。\nそれとモルドレッド、\nこれは俺達からの差し入れだ。,托涅利罗，干得好。\n还有，莫德雷德，\n这是我们带来的慰问品。
42,モルドレッド/莫德雷德,フルーツの詰め合わせ……\nこんなにたくさん、わりーな。\n気を使わなくてよかったのに。,果篮……\n这么多，真不好意思。\n明明不用这么客气的。
43,アーサー/亚瑟,ううん！\nこれ食べていっぱい栄養つけて、\n早く怪我治してよ！,不行！\n多吃这个补充营养，\n快点把伤养好哦！
44,モルドレッド/莫德雷德,シスターみたいなこと言うなよ。\n飯はちゃんと食ってるから心配するな。,别像修女一样说话啦。\n我有好好吃饭，不用担心。
46,ヘンリー/亨利,騒がしいと思ったらお前らか。\n奇遇だな。,我还以为是谁这么吵，\n原来是你们啊。\n真巧。
47,アーサー/亚瑟,あ、ヘンリーも来てくれたんだ！,啊，亨利也来了！
48,モルドレッド/莫德雷德,なんでオマエまで来てんだよ？,怎么连你也来了？
49,ヘンリー/亨利,んだよ、つれねぇな。\nカムランじゃあ俺のこと\n頼りにしてるって言ったくせに。,什么嘛，真冷淡。\n你在卡姆兰的时候明明还说\n要靠我了。
50,アーサー/亚瑟,え？　モルドレッドが\nそんなこと言ったの？,咦？莫德雷德说过那种话吗？
51,モルドレッド/莫德雷德,協力しろって意味で言ったんだよ。\nあの状況はひとりじゃあ\nどうにもならなかったからな。,我是说让他帮忙。\n那种情况下一个人\n根本应付不来。
52,ヘンリー/亨利,へへっ、ま、子分の面倒を見るのも\nリーダーの役目だからな！,嘿嘿，总之，照顾小弟\n也是首领的职责嘛！
53,ヘンリー/亨利,っていうわけで、このヘンリー軍団長が\n差し入れを持ってきてやったぞ。\nありがたく受け取れよ！,所以说，我亨利军团长\n特地带来了慰问品。\n感恩戴德地收下吧！
54,アーサー/亚瑟,ありがとう！\nってこれ、フルーツの詰め合わせ？,谢谢！\n咦，这是果篮？
55,トネリロ/托涅利罗,僕達が用意した分と\n同じくらいあるね……,和我们准备的分量\n差不多呢……
56,モルドレッド/莫德雷德,マジか……,真的假的……
57,ヘンリー/亨利,ん？　どうした？\nありがたすぎて言葉も出ねぇか？,嗯？怎么了？\n是因为太感激而说不出话吗？
58,ヘンリー/亨利,そうだろー、そうだろー！\nなんてったって特盛を選んだからな！\nいやー、俺ってば太っ腹ー！,对吧对吧！\n不管怎么说我也是选了特大份的！\n哎呀，我真是太大方了！
59,モルドレッド/莫德雷德,…………,…………
60,アーサー/亚瑟,モルドレッド、頑張って！\n２倍食べたらきっと\n治るのも２倍速くなるよ！,莫德雷德，加油！\n吃两倍的话，\n恢复的速度也一定会快两倍哦！
61,モルドレッド/莫德雷德,んなわけねーだろ。\nまあ、差し入れはありがたく\n受け取っておくけど。,怎么可能啊。\n不过，慰问品我就\n感激地收下了。
62,ヘンリー/亨利,それはそうと、だ。,话说回来。
63,,ヘンリーはモルドレッドの傍に立つ\nアーサーのもとへ歩み寄ると、\n抱えるように肩を叩いた。,亨利走向站在莫德雷德身旁的亚瑟，\n揽住他的肩膀拍了拍。
64,ヘンリー/亨利,お前の活躍はしかと見届けたぜ！\nよっ！　聖剣を引き抜いた\n我らが伝説のヒーロー様！,你的活跃表现我可都看在眼里了！\n哟！我们拔出圣剑的\n传说中的英雄大人！
65,アーサー/亚瑟,え？\nヒーローって？,咦？\n英雄？
66,トネリロ/托涅利罗,あ、そっか。\nアーサーはモルドレッドに\nつきっきりだったから知らないんだね。,啊，原来如此。\n亚瑟一直守在莫德雷德身边，\n所以还不知道呢。
