id,name,text,trans
0-chapter_name,,第10章　スピードスター,第10章　疾速之星
0-synopsis,,パトリシアとレイチェルの連携により、サンダルフォンはスピードスターを捕まえる。その正体はルイーズという地の民で、さらわれたフーゲルも無事だった。しかしそれは全てパトリシアの祖父であり帰化した元星の民ネルガルによる策略と判明し、唖然とする一同に対してネルガルは語り出すのだった。,在帕特莉西亚与蕾切尔的配合下，圣德芬抓住了疾速之星。其真身原来是名叫路易丝的地之民，被掳走的弗戈尔也安然无恙。然而，这一切竟都是帕特莉西亚的祖父、归化于天空的前星之民内尔伽勒一手策划的。面对目瞪口呆的众人，内尔伽勒开始讲述事情的原委。
1,レイチェル,そっち行ったぞ！,往你们那边去了！
4,星影の騎空団団員１,こっちか！？,这边吗！？
5,レイチェル,やっぱ逆！　逆だ！,反方向才对！　反方向！
8,星影の騎空団団員２,こっちか！？,这边吗！？
9,レイチェル,いや、もうそっちいない！,不对，已经不在那边了！
10,星影の騎空団団員１,どこなんだ！？,到底在哪儿！？
11,レイチェル,<span class='scene-font-4'>わっかんね！</span>\n見えないもん！,<span class='scene-font-4'>我哪儿知道！</span>\n根本看不见嘛！
14,パトリシア,楓颱嵐颶飄諷颯颪……,楓颱嵐颶飄諷颯颪……
15,パトリシア,烈烈風風！,烈烈风风！
18,,パトリシアが放った魔法は\n猛烈な風となって通りを駆け抜ける。\nしかし──,帕特莉西亚施放的魔法\n化作狂风，席卷了整条街道。\n然而──
19,星影の騎空団団員１,ぐはッ……！？,呃啊……！？
22,,スピードスターはこの風の中でも\n自由に動いているようだった。,即使身处狂风之中，\n疾速之星似乎也仍能行动自如。
23,レイチェル,もっと風、出せねぇの！？,就不能再刮猛点儿吗！？
24,パトリシア,これ以上は……\n建物が吹っ飛んじゃうよ……！,再加大风力的话……\n会把建筑都吹走的……！
25,レイチェル,（おい、サンダルフォン……！\n本当に捕まえられるんだろうな！？）,（喂，圣德芬……！\n你真能抓住那家伙吧！？）
26,サンダルフォン/圣德芬,…………,…………
32,,サンダルフォンと星影の騎空団は\n日中、打ち合わせをしていた。,白天，圣德芬与星影骑空团\n曾事先商议过对策。
33,サンダルフォン/圣德芬,スピードスターを呼び出せるか？,你们能把疾速之星引出来吗？
34,パトリシア,それはでき……ます……\nいつもすぐに現れては消えるので……,可以倒是……可以……\n毕竟那家伙每次都是突然现身，\n又马上消失……
35,レイチェル,あいつからしたらあたしらなんて\n遅いから怖くもないんだろうね。\nムカつくけどさ～,在那家伙眼里，我们慢得要命，\n估计压根儿不值得害怕吧。\n唉，真叫人不爽～
36,パトリシア,呼び出してどうするんですか……？,把那家伙引出来之后呢……？
37,サンダルフォン/圣德芬,もちろん捕まえる。\nフーゲルの居場所を\n聞き出す必要があるからな。,当然是抓住。\n我们必须问出弗戈尔的下落。
38,レイチェル,捕まえるって……\nやっぱスピードスターが\n見えてたってコト！？,抓住……\n所以你果然能看到\n疾速之星吗！？
39,サンダルフォン/圣德芬,いいや、影だけだ。,不，顶多只能看到影子。
40,レイチェル,<span class='scene-font-4'>じゃあダメじゃん！</span>\n見えない敵を捕まえるなんて\nムリだろ！,<span class='scene-font-4'>那不是没戏嘛！</span>\n怎么可能抓得住\n看不见的敌人！
