id,name,text,trans
0-chapter_name,,第11章　ある老人,第11章 某位老人
0-synopsis,,時は少し遡り、大浮上により空の世界に来たルイーズは、迎え入れられた家で悪党に売り飛ばされそうになっていた。メイガスとともに付近を飛んでいたラジエルは、ルイーズの助けを求める声を聞きつけ、彼女をつかんで飛び立つ。これまで差別されてきたルイーズの話を聞いたメイガスは、ルイーズの類まれなる脚の速さを見抜き、虐げてきた者達への復讐を強く勧めるのだった。,时间稍稍回溯。因大浮上来到空之世界的路易丝，在收留她的人家里险些被恶徒卖掉。与梅嘉丝一同在附近飞行的拉结尔听见路易丝的呼救声，抓住她飞上了天空。梅嘉丝听完路易丝一直以来备受歧视的遭遇，看出她拥有非同寻常的速度，极力怂恿她向那些欺凌过她的人复仇。
1,,ユバ＝ルイーズが\n大浮上に巻き込まれてやってきたのは、\n辺境ののどかな島だった。,尤巴·路易丝被卷进了大浮上事件，\n来到了一座宁静的边陲小岛。
7,,受け入れてくれた家は\n裕福ではなかったが、\n彼女は少しも気にしていなかった。,虽然收留她的这户人家并不富裕，\n可她却丝毫没有介意。
8,老婆/老婆婆,ありがとねぇ、ルイーズちゃん。\nと～っても助かるよ。,谢谢你啊，路易丝。\n真是帮了大忙啦。
9,,麻袋を納屋から運んだルイーズは\n中に入った種芋を広げ、\n断面をひとつひとつ空へ向けた。,路易丝从库房里搬出麻袋，\n将里面的种薯铺开，\n逐个摆放使其切面朝向天空。
10,ユバ＝ルイーズ,気にしないでよ、お婆さん。\nこれを乾燥させればいいんだね？,不用客气，婆婆。\n把这些晒干就行了吧？
11,老婆/老婆婆,２日ほど乾燥させるのが\n昔からのうちのやり方なの。\n面倒をかけてごめんねぇ。,晒上两天左右，\n是我们家一直以来的做法。\n给你添麻烦了，真对不起啊。
12,ユバ＝ルイーズ,そんなことないよ。\nこういうことするの、好きなんだ。\nすごく平和な感じがするから。,哪有。\n我挺喜欢做这种事的，\n感觉特别安宁。
13,老婆/老婆婆,地の世界ってところは\n狭そうだもんねぇ。\nずいぶん苦労したんだねぇ。,地之世界那地方\n好像挺狭窄的呢。\n你之前也挺不容易的吧。
14,ユバ＝ルイーズ,ぷっ！\n狭くなんてないんだけど……\nふふ……まぁいいや。,噗！\n其实一点也不窄……\n呵呵……算了。
15,ユバ＝ルイーズ,私、見た目がこんなだろう？\nヴォルヴィルっていって、\n動物にそっくりなんだ。,你看，我长成这副模样吧？\n我们这种族叫做沃尔维，\n外形和动物长得很像。
16,ユバ＝ルイーズ,そのせいでいつもひどい目にあって……,就因为这样，我总是遭人欺负……
